        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.77728205
                    -175                      0.54518382
                    -170                      0.28771515
                    -165                     0.010414639
                    -160                     -0.27906731
                    -155                     -0.57050453
                    -150                     -0.85080878
                    -145                      -1.1041733
                    -140                      -1.3129584
                    -135                      -1.4595518
                    -130                        -1.52911
                    -125                      -1.5125496
                    -120                      -1.4087206
                    -115                      -1.2248069
                    -110                     -0.97475775
                    -105                     -0.67645761
                    -100                     -0.34874236
                     -95                   -0.0091102998
                     -90                      0.32757291
                     -85                      0.64951541
                     -80                      0.94782763
                     -75                       1.2162055
                     -70                       1.4503813
                     -65                       1.6476854
                     -60                        1.806658
                     -55                       1.9267372
                     -50                       2.0080172
                     -45                       2.0510645
                     -40                       2.0567788
                     -35                       2.0262884
                     -30                        1.960874
                     -25                        1.861915
                     -20                       1.7308584
                     -15                       1.5692127
                     -10                       1.3785686
                      -5                       1.1606558
                       0                      0.91744223
                       5                      0.65132643
                      10                      0.36518248
                      15                     0.062896517
                      20                     -0.25047482
                      25                     -0.56828903
                      30                     -0.88197671
                      35                      -1.1808405
                      40                      -1.4521626
                      45                      -1.6818224
                      50                      -1.8555738
                      55                       -1.960946
                      60                      -1.9894115
                      65                      -1.9381729
                      70                       -1.810895
                      75                      -1.6170714
                      80                      -1.3702867
                      85                      -1.0860269
                      90                     -0.77956751
                      95                     -0.46516461
                     100                     -0.15448816
                     105                      0.14296774
                     110                      0.41988288
                     115                      0.67080078
                     120                      0.89177551
                     125                        1.080039
                     130                       1.2337163
                     135                        1.351597
                     140                       1.4329582
                     145                       1.4774359
                     150                       1.4849359
                     155                       1.4555833
                     160                       1.3897068
                     165                       1.2878628
                     170                       1.1509015
                     175                      0.98008635
                     180                      0.77728205

