        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.36237808
                    -175                       -0.586087
                    -170                     -0.78107807
                    -165                     -0.93289529
                    -160                      -1.0279329
                    -155                       -1.055434
                    -150                      -1.0094423
                    -145                     -0.89005999
                    -140                     -0.70351864
                    -135                     -0.46103155
                    -130                     -0.17687255
                    -125                        0.133668
                    -120                      0.45593469
                    -115                      0.77694573
                    -110                       1.0858549
                    -105                       1.3739986
                    -100                       1.6347057
                     -95                       1.8630071
                     -90                       2.0553316
                     -85                       2.2092543
                     -80                       2.3231809
                     -75                       2.3963121
                     -70                       2.4284214
                     -65                       2.4197899
                     -60                       2.3711503
                     -55                       2.2836578
                     -50                       2.1588839
                     -45                       1.9988281
                     -40                       1.8059477
                     -35                       1.5832013
                     -30                       1.3341054
                     -25                          1.0628
                     -20                       0.7741186
                     -15                      0.47365229
                     -10                      0.16779526
                      -5                      -0.1362512
                       0                     -0.43054418
                       5                     -0.70649134
                      10                     -0.95545657
                      15                      -1.1687633
                      20                      -1.3385881
                      25                      -1.4585562
                      30                      -1.5243835
                      35                      -1.5343593
                      40                      -1.4895533
                      45                      -1.3936917
                      50                      -1.2527313
                      55                      -1.0742342
                      60                     -0.86667571
                      65                     -0.63880416
                      70                     -0.39913094
                      75                     -0.15557742
                      80                     0.084729677
                      85                      0.31554431
                      90                      0.53149377
                      95                      0.72807351
                     100                      0.90150275
                     105                       1.0486942
                     110                       1.1671606
                     115                       1.2549459
                     120                       1.3105721
                     125                       1.3330031
                     130                       1.3216296
                     135                        1.276277
                     140                       1.1972413
                     145                       1.0853578
                     150                      0.94210949
                     155                      0.76978165
                     160                      0.57166834
                     165                      0.35232976
                     170                       0.1178859
                     175                     -0.12369297
                     180                     -0.36237808

