        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                      0.81659549
                    -175                      0.70238977
                    -170                      0.57855062
                    -165                      0.44973047
                    -160                      0.32096132
                    -155                      0.19758785
                    -150                     0.085145663
                    -145                    -0.010830729
                    -140                    -0.085077611
                    -135                     -0.13294094
                    -130                     -0.15075446
                    -125                     -0.13620486
                    -120                    -0.088617676
                    -115                   -0.0091009044
                    -110                      0.09949296
                    -105                      0.23278762
                    -100                      0.38524783
                     -95                      0.55062345
                     -90                      0.72240178
                     -85                      0.89431642
                     -80                       1.0602903
                     -75                        1.215139
                     -70                       1.3544245
                     -65                        1.474562
                     -60                       1.5728135
                     -55                       1.6472416
                     -50                       1.6966401
                     -45                       1.7204492
                     -40                       1.7186657
                     -35                       1.6917509
                     -30                       1.6405418
                     -25                       1.5661661
                     -20                       1.4699649
                     -15                        1.353425
                     -10                       1.2181231
                      -5                       1.0656868
                       0                      0.89777524
                       5                      0.71608651
                      10                      0.52237616
                      15                      0.31857687
                      20                      0.10686514
                      25                     -0.11017275
                      30                     -0.32935528
                      35                      -0.5467022
                      40                      -0.7572453
                      45                     -0.95490591
                      50                      -1.1325138
                      55                       -1.282054
                      60                      -1.3952146
                      65                      -1.4642499
                      70                      -1.4830651
                      75                       -1.448304
                      80                      -1.3601407
                      85                      -1.2225175
                      90                      -1.0427996
                      95                     -0.83053205
                     100                     -0.59681943
                     105                     -0.35275683
                     110                     -0.10866789
                     115                      0.12645956
                     120                      0.34523922
                     125                      0.54192868
                     130                      0.71233188
                     135                      0.85363114
                     140                      0.96419705
                     145                        1.043405
                     150                       1.0914739
                     155                       1.1093321
                     160                        1.098513
                     165                       1.0610777
                     170                      0.99956141
                     175                      0.91694169
                     180                      0.81659549

