        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     0.076074316
                    -175                    -0.016381593
                    -170                    -0.061091013
                    -165                    -0.051996046
                    -160                     0.012981884
                    -155                      0.13168953
                    -150                        0.298168
                    -145                      0.50361508
                    -140                      0.73759266
                    -135                      0.98917871
                    -130                       1.2478631
                    -125                        1.504118
                    -120                       1.7496746
                    -115                       1.9775836
                    -110                       2.1821461
                    -105                       2.3587813
                    -100                       2.5038778
                     -95                       2.6146556
                     -90                       2.6890491
                     -85                       2.7257093
                     -80                       2.7236143
                     -75                       2.6824461
                     -70                       2.6023151
                     -65                        2.483795
                     -60                       2.3279107
                     -55                       2.1361313
                     -50                       1.9103631
                     -45                        1.652942
                     -40                       1.3666246
                     -35                       1.0545765
                     -30                      0.72036277
                     -25                      0.36794126
                     -20                    0.0016678815
                     -15                     -0.37368029
                     -10                     -0.75285433
                      -5                      -1.1300482
                       0                      -1.4987777
                       5                      -1.8516394
                      10                      -2.1805735
                      15                      -2.4761844
                      20                      -2.7282837
                      25                      -2.9261881
                      30                      -3.0595198
                      35                      -3.1194039
                      40                      -3.0998921
                      45                      -2.9992663
                      50                       -2.820794
                      55                      -2.5726384
                      60                      -2.2669213
                      65                      -1.9182389
                      70                      -1.5420632
                      75                       -1.153393
                      80                     -0.76583203
                      85                     -0.39110319
                      90                    -0.038915811
                      95                      0.28305357
                     100                      0.56880754
                     105                      0.81395638
                     110                       1.0154677
                     115                       1.1714926
                     120                       1.2812344
                     125                       1.3448631
                     130                       1.3634758
                     135                       1.3391015
                     140                       1.2747488
                     145                       1.1744908
                     150                       1.0435796
                     155                      0.88857035
                     160                      0.71742235
                     165                      0.53952236
                     170                      0.36555641
                     175                      0.20714256
                     180                     0.076074316

