        Phi / deg                Directivity,Theta=45.0/
----------------------------------------------------------------------
                    -180                     -0.64036893
                    -175                     -0.62397902
                    -170                     -0.55048772
                    -165                     -0.42384598
                    -160                     -0.25122731
                    -155                    -0.042051332
                    -150                      0.19310407
                    -145                      0.44346851
                    -140                      0.69879034
                    -135                      0.94976675
                    -130                       1.1882367
                    -125                       1.4072085
                    -120                       1.6007929
                    -115                       1.7640951
                    -110                       1.8931026
                    -105                       1.9845878
                    -100                       2.0360369
                     -95                       2.0456067
                     -90                       2.0121105
                     -85                       1.9350814
                     -80                       1.8146374
                     -75                       1.6517896
                     -70                       1.4483827
                     -65                       1.2072514
                     -60                      0.93236082
                     -55                      0.62896134
                     -50                      0.30373927
                     -45                    -0.035069971
                     -40                     -0.37765879
                     -35                     -0.71278733
                     -30                      -1.0281686
                     -25                      -1.3111625
                     -20                      -1.5497771
                     -15                      -1.7338658
                     -10                      -1.8562838
                      -5                      -1.9137031
                       0                      -1.9068435
                       5                      -1.8400731
                      10                      -1.7204168
                      15                      -1.5565228
                      20                      -1.3575381
                      25                      -1.1323195
                      30                     -0.88895166
                      35                     -0.63454856
                      40                     -0.37525977
                      45                     -0.11639272
                      50                      0.13741903
                      55                      0.38205032
                      60                      0.61374943
                      65                      0.82904563
                      70                       1.0247003
                      75                        1.197696
                      80                       1.3452555
                      85                       1.4648812
                      90                       1.5544601
                      95                       1.6121221
                     100                       1.6365949
                     105                       1.6270749
                     110                        1.583345
                     115                       1.5058482
                     120                       1.3957719
                     125                       1.2551441
                     130                       1.0869441
                     135                      0.89522513
                     140                      0.68523897
                     145                      0.46354244
                     150                      0.23804785
                     155                     0.017962709
                     160                     -0.18645197
                     165                     -0.36437308
                     170                     -0.50519164
                     175                     -0.59953195
                     180                     -0.64036893

