        Phi / deg                Directivity,Theta=0.0/
----------------------------------------------------------------------
                    -180                       2.2521692
                    -175                       2.2521692
                    -170                       2.2521692
                    -165                       2.2521692
                    -160                       2.2521692
                    -155                       2.2521692
                    -150                       2.2521692
                    -145                       2.2521692
                    -140                       2.2521692
                    -135                       2.2521692
                    -130                       2.2521692
                    -125                       2.2521692
                    -120                       2.2521692
                    -115                       2.2521692
                    -110                       2.2521692
                    -105                       2.2521692
                    -100                       2.2521692
                     -95                       2.2521692
                     -90                       2.2521692
                     -85                       2.2521692
                     -80                       2.2521692
                     -75                       2.2521692
                     -70                       2.2521692
                     -65                       2.2521692
                     -60                       2.2521692
                     -55                       2.2521692
                     -50                       2.2521692
                     -45                       2.2521692
                     -40                       2.2521692
                     -35                       2.2521692
                     -30                       2.2521692
                     -25                       2.2521692
                     -20                       2.2521692
                     -15                       2.2521692
                     -10                       2.2521692
                      -5                       2.2521692
                       0                       2.2521692
                       5                       2.2521692
                      10                       2.2521692
                      15                       2.2521692
                      20                       2.2521692
                      25                       2.2521692
                      30                       2.2521692
                      35                       2.2521692
                      40                       2.2521692
                      45                       2.2521692
                      50                       2.2521692
                      55                       2.2521692
                      60                       2.2521692
                      65                       2.2521692
                      70                       2.2521692
                      75                       2.2521692
                      80                       2.2521692
                      85                       2.2521692
                      90                       2.2521692
                      95                       2.2521692
                     100                       2.2521692
                     105                       2.2521692
                     110                       2.2521692
                     115                       2.2521692
                     120                       2.2521692
                     125                       2.2521692
                     130                       2.2521692
                     135                       2.2521692
                     140                       2.2521692
                     145                       2.2521692
                     150                       2.2521692
                     155                       2.2521692
                     160                       2.2521692
                     165                       2.2521692
                     170                       2.2521692
                     175                       2.2521692
                     180                       2.2521692

