        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.59741502
                    -175                      -0.8161488
                    -170                      -1.0002156
                    -165                      -1.1349753
                    -160                      -1.2074881
                    -155                      -1.2085542
                    -150                       -1.134436
                    -145                     -0.98764522
                    -140                     -0.77647492
                    -135                      -0.5134629
                    -130                     -0.21335562
                    -125                      0.10880712
                    -120                       0.4390923
                    -115                      0.76545913
                    -110                       1.0780328
                    -105                       1.3690431
                    -100                       1.6325893
                     -95                       1.8643475
                     -90                       2.0612841
                     -85                       2.2213857
                     -80                       2.3435738
                     -75                       2.4273535
                     -70                       2.4728494
                     -65                       2.4806821
                     -60                       2.4519097
                     -55                       2.3879866
                     -50                       2.2907337
                     -45                       2.1623158
                     -40                       2.0052229
                     -35                       1.8222548
                     -30                       1.6165057
                     -25                       1.3913517
                     -20                       1.1504406
                     -15                      0.89768746
                     -10                      0.63727689
                      -5                      0.37367461
                       0                      0.11164641
                       5                     -0.14366694
                      10                     -0.38697527
                      15                     -0.61247197
                      20                     -0.81419238
                      25                     -0.98610614
                      30                      -1.1224009
                      35                      -1.2178867
                      40                      -1.2684924
                      45                       -1.271782
                      50                      -1.2273865
                      55                      -1.1372447
                      60                      -1.0055765
                      65                     -0.83858442
                      70                     -0.64394496
                      75                      -0.4301957
                      80                      -0.2061324
                      85                     0.019700055
                      90                      0.23950004
                      95                      0.44598098
                     100                      0.63314319
                     105                       0.7958714
                     110                       0.9300036
                     115                       1.0322685
                     120                       1.1002148
                     125                        1.132147
                     130                       1.1270784
                     135                       1.0847087
                     140                       1.0054338
                     145                      0.89039404
                     150                      0.74156917
                     155                      0.56192451
                     160                      0.35561295
                     165                       0.1282259
                     170                     -0.11293039
                     175                     -0.35858804
                     180                     -0.59741502

