        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                     -0.41142129
                    -175                     -0.53125493
                    -170                     -0.58672506
                    -165                     -0.57297101
                    -160                     -0.49041809
                    -155                     -0.34462756
                    -150                     -0.14527491
                    -145                     0.095383407
                    -140                      0.36409426
                    -135                      0.64789266
                    -130                      0.93493882
                    -125                       1.2149303
                    -120                       1.4792006
                    -115                       1.7206293
                    -110                       1.9334655
                    -105                       2.1131311
                    -100                       2.2560413
                     -95                       2.3594572
                     -90                       2.4213755
                     -85                         2.44041
                     -80                       2.4159022
                     -75                       2.3476706
                     -70                       2.2361484
                     -65                       2.0823565
                     -60                       1.8879218
                     -55                       1.6551027
                     -50                       1.3868227
                     -45                       1.0867078
                     -40                      0.75912916
                     -35                      0.40924778
                     -30                       0.0430598
                     -25                     -0.33256346
                     -20                     -0.70984992
                     -15                      -1.0801318
                     -10                      -1.4339064
                      -5                      -1.7609879
                       0                      -2.0507914
                       5                      -2.2928409
                      10                      -2.4772205
                      15                      -2.5956438
                      20                      -2.6421473
                      25                      -2.6138868
                      30                      -2.5116103
                      35                      -2.3397084
                      40                      -2.1058147
                      45                        -1.82005
                      50                      -1.4940877
                      55                      -1.1402276
                      60                     -0.77061835
                      65                     -0.39669197
                      70                    -0.028813178
                      75                      0.32389374
                      80                      0.65359101
                      85                      0.95369403
                      90                       1.2188285
                      95                       1.4446057
                     100                       1.6277429
                     105                       1.7658377
                     110                       1.8573468
                     115                       1.9015453
                     120                       1.8985114
                     125                       1.8491376
                     130                       1.7551723
                     135                       1.6192978
                     140                       1.4452443
                     145                       1.2379423
                     150                       1.0037041
                     155                        0.750412
                     160                      0.48766632
                     165                      0.22681596
                     170                    -0.019241562
                     175                     -0.23661659
                     180                     -0.41142129

