        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.38232743
                    -175                      0.17763296
                    -170                   -0.0056447191
                    -165                     -0.15667387
                    -160                     -0.26547862
                    -155                      -0.3240184
                    -150                      -0.3272216
                    -145                     -0.27370676
                    -140                     -0.16597535
                    -135                    -0.010014566
                    -130                      0.18556507
                    -125                      0.41061007
                    -120                      0.65446596
                    -115                      0.90680567
                    -110                        1.158178
                    -105                       1.4002964
                    -100                       1.6261313
                     -95                       1.8298778
                     -90                       2.0068588
                     -85                       2.1534153
                     -80                       2.2667506
                     -75                       2.3448586
                     -70                       2.3864219
                     -65                       2.3907391
                     -60                       2.3576666
                     -55                       2.2875718
                     -50                        2.181297
                     -45                       2.0401294
                     -40                       1.8657776
                     -35                       1.6603548
                     -30                       1.4263688
                     -25                       1.1667223
                     -20                      0.88472696
                     -15                      0.58413586
                     -10                      0.26919948
                      -5                    -0.055250598
                       0                     -0.38368996
                       5                     -0.70972913
                      10                      -1.0261431
                      15                      -1.3245268
                      20                      -1.5954838
                      25                      -1.8287923
                      30                      -2.0139073
                      35                      -2.1408091
                      40                      -2.2011559
                      45                      -2.1895546
                      50                      -2.1046287
                      55                      -1.9495462
                      60                      -1.7318067
                      65                      -1.4623389
                      70                      -1.1541842
                      75                     -0.82112233
                      80                     -0.47652253
                      85                      -0.1325564
                      90                      0.20023723
                      95                      0.51305204
                     100                      0.79882322
                     105                        1.052046
                     110                       1.2685985
                     115                       1.4455578
                     120                       1.5810357
                     125                       1.6740462
                     130                       1.7244057
                     135                       1.7326681
                     140                       1.7000928
                     145                       1.6286467
                     150                       1.5210388
                     155                       1.3807869
                     160                       1.2123121
                     165                       1.0210527
                     170                      0.81357858
                     175                      0.59767463
                     180                      0.38232743

