        Phi / deg                Directivity,Theta=135.0/
----------------------------------------------------------------------
                    -180                      0.15958346
                    -175                      0.27357788
                    -170                      0.38701822
                    -165                      0.49484492
                    -160                      0.59239003
                    -155                      0.67544482
                    -150                      0.74029296
                    -145                      0.78372313
                    -140                       0.8030333
                    -135                       0.7960367
                    -130                      0.76107763
                    -125                      0.69706335
                    -120                      0.60351775
                    -115                      0.48066109
                    -110                      0.32951942
                    -105                      0.15206474
                    -100                     -0.04861731
                     -95                     -0.26814336
                     -90                     -0.50065668
                     -85                     -0.73867245
                     -80                      -0.9731845
                     -75                      -1.1937321
                     -70                      -1.3889837
                     -65                      -1.5475789
                     -60                      -1.6592933
                     -55                      -1.7163274
                     -50                      -1.7144125
                     -45                      -1.6534082
                     -40                      -1.5371979
                     -35                      -1.3729245
                     -30                      -1.1698223
                     -25                     -0.93798031
                     -20                     -0.68730561
                     -15                     -0.42682107
                     -10                     -0.16429938
                      -5                     0.093837018
                       0                      0.34244403
                       5                      0.57747679
                      10                      0.79585208
                      15                      0.99520409
                      20                       1.1737457
                      25                       1.3301362
                      30                        1.463383
                      35                       1.5727712
                      40                       1.6578187
                      45                       1.7182508
                      50                        1.753992
                      55                       1.7651699
                      60                       1.7521302
                      65                       1.7154599
                      70                       1.6560174
                      75                       1.5749679
                      80                        1.473823
                      85                       1.3544825
                      90                       1.2192494
                      95                       1.0709846
                     100                      0.91293706
                     105                      0.74889328
                     110                      0.58311398
                     115                      0.42026613
                     120                      0.26529944
                     125                      0.12325798
                     130                  -0.00097318067
                     135                     -0.10297341
                     140                     -0.17911527
                     145                     -0.22687329
                     150                     -0.24506336
                     155                     -0.23396913
                     160                      -0.1953313
                     165                     -0.13220258
                     170                    -0.048697312
                     175                     0.050318605
                     180                      0.15958346

