        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.2276181
                    -175                       1.1457532
                    -170                       1.0076008
                    -165                      0.81227717
                    -160                      0.55904428
                    -155                      0.24733119
                    -150                      -0.1232152
                    -145                     -0.55260639
                    -140                      -1.0402654
                    -135                      -1.5845733
                    -130                      -2.1820784
                    -125                      -2.8261736
                    -120                      -3.5049951
                    -115                      -4.1983469
                    -110                      -4.8738575
                    -105                      -5.4837735
                    -100                      -5.9660249
                     -95                      -6.2548269
                     -90                       -6.302123
                     -85                      -6.0992674
                     -80                      -5.6813985
                     -75                      -5.1104202
                     -70                       -4.451501
                     -65                      -3.7580889
                     -60                      -3.0678882
                     -55                      -2.4050392
                     -50                      -1.7839906
                     -45                      -1.2129278
                     -40                     -0.69622553
                     -35                     -0.23603049
                     -30                      0.16677551
                     -25                      0.51201533
                     -20                      0.79990503
                     -15                       1.0308919
                     -10                       1.2055809
                      -5                       1.3247122
                       0                       1.3891681
                       5                       1.3999451
                      10                       1.3584154
                      15                       1.2660491
                      20                       1.1246985
                      25                      0.93663337
                      30                      0.70465927
                      35                       0.4322769
                      40                      0.12389497
                      45                     -0.21489223
                      50                      -0.5769593
                      55                     -0.95325278
                      60                      -1.3323981
                      65                      -1.7004303
                      70                      -2.0408521
                      75                       -2.335293
                      80                      -2.5650171
                      85                      -2.7133077
                      90                      -2.7683181
                      95                      -2.7254716
                     100                      -2.5885525
                     105                      -2.3688443
                     110                      -2.0828317
                     115                      -1.7493467
                     120                        -1.38709
                     125                      -1.0130051
                     130                      -0.6415229
                     135                     -0.28444403
                     140                     0.048819447
                     145                       0.3508565
                     150                      0.61585418
                     155                      0.83924122
                     160                       1.0173986
                     165                       1.1474353
                     170                         1.22702
                     175                       1.2542546
                     180                       1.2276181

