        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.9188429
                    -175                       1.9366178
                    -170                       1.9455633
                    -165                       1.9459829
                    -160                        1.938428
                    -155                       1.9236791
                    -150                       1.9027207
                    -145                       1.8767109
                    -140                       1.8469458
                    -135                       1.8148194
                    -130                       1.7817798
                    -125                       1.7492836
                    -120                       1.7187477
                    -115                       1.6915027
                    -110                       1.6687469
                    -105                       1.6515049
                    -100                       1.6405903
                     -95                       1.6365763
                     -90                       1.6397733
                     -85                       1.6502189
                     -80                       1.6676679
                     -75                       1.6916101
                     -70                       1.7212814
                     -65                       1.7556914
                     -60                       1.7936576
                     -55                       1.8338457
                     -50                       1.8748141
                     -45                       1.9150616
                     -40                       1.9530754
                     -35                        1.987379
                     -30                       2.0165776
                     -25                       2.0394002
                     -20                       2.0547376
                     -15                        2.061675
                     -10                       2.0595198
                      -5                       2.0478227
                       0                       2.0263928
                       5                       1.9953087
                      10                       1.9548886
                      15                       1.9057709
                      20                       1.8488228
                      25                       1.7851491
                      30                       1.7160686
                      35                       1.6430838
                      40                       1.5678444
                      45                       1.4921057
                      50                       1.4176814
                      55                       1.3463929
                      60                       1.2800162
                      65                       1.2202272
                      70                       1.1685489
                      75                       1.1263009
                      80                       1.0945549
                      85                       1.0740974
                      90                       1.0654054
                      95                       1.0686175
                     100                       1.0835471
                     105                       1.1096785
                     110                       1.1461888
                     115                       1.1919788
                     120                       1.2457117
                     125                       1.3058599
                     130                       1.3707564
                     135                       1.4386492
                     140                       1.5077555
                     145                       1.5763154
                     150                       1.6426423
                     155                       1.7051685
                     160                       1.7624862
                     165                       1.8133817
                     170                       1.8568642
                     175                       1.8921862
                     180                       1.9188429

