        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.1940712
                    -175                         2.24075
                    -170                       2.2179318
                    -165                       2.1255526
                    -160                       1.9638284
                    -155                       1.7332869
                    -150                       1.4348379
                    -145                       1.0699152
                    -140                      0.64074031
                    -135                      0.15079023
                    -130                      -0.3944122
                    -125                     -0.98602134
                    -120                      -1.6099298
                    -115                      -2.2441053
                    -110                      -2.8555975
                    -105                      -3.3987009
                    -100                       -3.817398
                     -95                      -4.0557255
                     -90                      -4.0756041
                     -85                      -3.8729362
                     -80                      -3.4795486
                     -75                      -2.9492606
                     -70                      -2.3393565
                     -65                      -1.6982965
                     -60                      -1.0618189
                     -55                     -0.45417263
                     -50                      0.10895675
                     -45                      0.61764659
                     -40                       1.0656313
                     -35                       1.4488892
                     -30                       1.7647553
                     -25                       2.0113899
                     -20                       2.1874747
                     -15                       2.2920468
                     -10                       2.3244152
                      -5                       2.2841237
                       0                       2.1709392
                       5                       1.9849122
                      10                       1.7261542
                      15                       1.3951836
                      20                      0.99273529
                      25                      0.51985803
                      30                    -0.021995373
                      35                     -0.63079425
                      40                      -1.3036038
                      45                      -2.0359905
                      50                      -2.8209745
                      55                      -3.6472513
                      60                      -4.4963487
                      65                      -5.3385324
                      70                      -6.1280913
                      75                      -6.8008092
                      80                       -7.279698
                      85                       -7.495011
                      90                      -7.4134713
                      95                      -7.0554266
                     100                      -6.4833339
                     105                      -5.7731145
                     110                      -4.9911554
                     115                      -4.1858825
                     120                      -3.3891499
                     125                      -2.6208345
                     130                      -1.8931579
                     135                      -1.2137748
                     140                     -0.58772092
                     145                    -0.018555666
                     150                      0.49100301
                     155                      0.93874422
                     160                       1.3228006
                     165                       1.6415771
                     170                       1.8937275
                     175                       2.0781515
                     180                       2.1940712

