        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                        2.291264
                    -175                       2.3171322
                    -170                       2.2753196
                    -165                       2.1656418
                    -160                       1.9881329
                    -155                       1.7430571
                    -150                       1.4309556
                    -145                       1.0527551
                    -140                      0.60998938
                    -135                      0.10521014
                    -130                     -0.45728883
                    -125                      -1.0702566
                    -120                      -1.7215548
                    -115                       -2.391334
                    -110                      -3.0484942
                    -105                      -3.6476549
                    -100                       -4.129831
                     -95                      -4.4315819
                     -90                      -4.5043438
                     -85                      -4.3353196
                     -80                       -3.953831
                     -75                      -3.4173994
                     -70                      -2.7896433
                     -65                      -2.1247277
                     -60                      -1.4621769
                     -55                     -0.82822283
                     -50                     -0.23929762
                     -45                      0.29464537
                     -40                      0.76767417
                     -35                       1.1762598
                     -30                       1.5182802
                     -25                       1.7924369
                     -20                       1.9979291
                     -15                       2.1342842
                     -10                       2.2012782
                      -5                        2.198908
                       0                       2.1273911
                       5                       1.9873756
                      10                       1.7792448
                      15                       1.5041247
                      20                        1.163329
                      25                      0.75855089
                      30                      0.29196024
                      35                     -0.23362802
                      40                     -0.81446204
                      45                      -1.4453568
                      50                      -2.1188743
                      55                      -2.8240266
                      60                      -3.5443519
                      65                      -4.2553738
                      70                      -4.9219624
                      75                      -5.4972309
                      80                      -5.9260275
                      85                      -6.1559946
                      90                      -6.1545817
                      95                      -5.9225473
                     100                      -5.4936258
                     105                      -4.9204276
                     110                      -4.2575883
                     115                      -3.5511212
                     120                       -2.835256
                     125                      -2.1336964
                     130                      -1.4622948
                     135                     -0.83158248
                     140                     -0.24867033
                     145                      0.28147313
                     150                       0.7552181
                     155                       1.1697904
                     160                       1.5229919
                     165                       1.8130449
                     170                        2.038507
                     175                       2.1982261
                     180                        2.291264

