        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.0473967
                    -175                       2.0226605
                    -170                       1.9214326
                    -165                        1.743036
                    -160                       1.4867094
                    -155                        1.151547
                    -150                      0.73643293
                    -145                      0.23998891
                    -140                     -0.33942034
                    -135                       -1.003537
                    -130                      -1.7537365
                    -125                      -2.5898685
                    -120                      -3.5077024
                    -115                      -4.4936535
                    -110                      -5.5147361
                    -105                      -6.5021934
                    -100                      -7.3340884
                     -95                      -7.8425714
                     -90                      -7.8847078
                     -85                      -7.4465722
                     -80                      -6.6551682
                     -75                      -5.6809741
                     -70                      -4.6555754
                     -65                      -3.6557531
                     -60                       -2.719239
                     -55                      -1.8620228
                     -50                      -1.0894537
                     -45                     -0.40218078
                     -40                      0.20093433
                     -35                      0.72147897
                     -30                       1.1609292
                     -25                       1.5204601
                     -20                        1.800924
                     -15                       2.0028989
                     -10                       2.1267561
                      -5                        2.172726
                       0                       2.1409486
                       5                       2.0315177
                      10                       1.8444672
                      15                       1.5797681
                      20                       1.2373175
                      25                      0.81689212
                      30                      0.31811336
                      35                     -0.25955939
                      40                     -0.91675418
                      45                      -1.6539271
                      50                      -2.4707136
                      55                      -3.3644947
                      60                      -4.3274338
                      65                      -5.3407213
                      70                      -6.3643968
                      75                      -7.3226636
                      80                      -8.0928204
                      85                      -8.5232536
                      90                      -8.5045503
                      95                      -8.0481213
                     100                      -7.2765611
                     105                      -6.3389267
                     110                      -5.3486483
                     115                      -4.3732217
                     120                      -3.4472443
                     125                      -2.5865331
                     130                      -1.7974179
                     135                      -1.0818746
                     140                     -0.44012488
                     145                      0.12813195
                     150                      0.62318519
                     155                       1.0451218
                     160                       1.3937959
                     165                       1.6688666
                     170                       1.8698555
                     175                       1.9962032
                     180                       2.0473967

