        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.3904747
                    -175                        2.499035
                    -170                       2.5790694
                    -165                       2.6321733
                    -160                       2.6603069
                    -155                       2.6657869
                    -150                       2.6512751
                    -145                       2.6197583
                    -140                       2.5745178
                    -135                       2.5190824
                    -130                       2.4571617
                    -125                       2.3925577
                    -120                       2.3290526
                    -115                       2.2702758
                    -110                       2.2195544
                    -105                        2.179759
                    -100                       2.1531558
                     -95                       2.1412815
                     -90                       2.1448557
                     -85                       2.1637415
                     -80                       2.1969565
                     -75                       2.2427374
                     -70                       2.2986465
                     -65                       2.3617055
                     -60                       2.4285433
                     -55                       2.4955437
                     -50                       2.5589819
                     -45                        2.615142
                     -40                       2.6604137
                     -35                       2.6913671
                     -30                       2.7048078
                     -25                       2.6978164
                     -20                       2.6677745
                     -15                       2.6123835
                     -10                        2.529677
                      -5                       2.4180329
                       0                       2.2761868
                       5                       2.1032508
                      10                        1.898706
                      15                       1.6625585
                      20                       1.3952946
                      25                       1.0980138
                      30                      0.77256373
                      35                      0.42172511
                      40                     0.049454747
                      45                     -0.33881093
                      50                      -0.7358055
                      55                      -1.1320796
                      60                      -1.5157406
                      65                       -1.872448
                      70                       -2.185888
                      75                      -2.4389481
                      80                      -2.6156656
                      85                      -2.7036921
                      90                      -2.6966045
                      95                      -2.5952837
                     100                      -2.4076481
                     105                      -2.1470252
                     110                      -1.8297096
                     115                      -1.4725924
                     120                      -1.0914128
                     125                     -0.69978758
                     130                     -0.30888793
                     135                     0.072468353
                     140                      0.43752028
                     145                      0.78120684
                     150                       1.0998296
                     155                       1.3907687
                     160                       1.6522614
                     165                       1.8832359
                     170                       2.0831943
                     175                       2.2521311
                     180                       2.3904747

