        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.1478672
                    -175                       2.0964108
                    -170                       1.9831802
                    -165                       1.8075131
                    -160                       1.5691238
                    -155                       1.2681322
                    -150                      0.90514016
                    -145                      0.48139014
                    -140                  -0.00094099393
                    -135                     -0.53822717
                    -130                      -1.1245339
                    -125                      -1.7502526
                    -120                      -2.4000715
                    -115                      -3.0502878
                    -110                      -3.6660095
                    -105                      -4.1999813
                    -100                      -4.5962935
                     -95                       -4.802095
                     -90                      -4.7854072
                     -85                       -4.548859
                     -80                        -4.12848
                     -75                      -3.5785434
                     -70                      -2.9541922
                     -65                      -2.3009503
                     -60                      -1.6519583
                     -55                      -1.0295574
                     -50                     -0.44814943
                     -45                     0.083188586
                     -40                      0.55877141
                     -35                      0.97501904
                     -30                       1.3296536
                     -25                       1.6212225
                     -20                       1.8488305
                     -15                       2.0120012
                     -10                       2.1106181
                      -5                       2.1449146
                       0                       2.1154947
                       5                       2.0234742
                      10                       1.8702096
                      15                       1.6578072
                      20                       1.3889973
                      25                       1.0673308
                      30                      0.69737623
                      35                      0.28498213
                      40                     -0.16238532
                      45                     -0.63522667
                      50                       -1.121543
                      55                       -1.606401
                      60                      -2.0717001
                      65                      -2.4964269
                      70                      -2.8577526
                      75                      -3.1332399
                      80                      -3.3040412
                      85                      -3.3583284
                      90                      -3.2937017
                      95                      -3.1175043
                     100                      -2.8449244
                     105                      -2.4957618
                     110                      -2.0911663
                     115                      -1.6512295
                     120                      -1.1936804
                     125                     -0.73347743
                     130                     -0.28294286
                     135                      0.14786071
                     140                      0.55070414
                     145                      0.91880925
                     150                       1.2465427
                     155                       1.5291864
                     160                       1.7627726
                     165                       1.9439669
                     170                        2.069986
                     175                        2.138538
                     180                       2.1478672

