        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.9547099
                    -175                       1.9871084
                    -170                       2.0127648
                    -165                       2.0316148
                    -160                        2.043797
                    -155                       2.0496443
                    -150                       2.0496695
                    -145                       2.0445458
                    -140                       2.0350824
                    -135                       2.0221961
                    -130                       2.0068793
                    -125                       1.9901656
                    -120                       1.9730929
                    -115                       1.9566669
                    -110                       1.9418247
                    -105                       1.9294001
                    -100                        1.920093
                     -95                       1.9144424
                     -90                        1.912806
                     -85                       1.9153469
                     -80                       1.9220244
                     -75                       1.9325989
                     -70                       1.9466386
                     -65                       1.9635367
                     -60                       1.9825341
                     -55                        2.002748
                     -50                       2.0232042
                     -45                       2.0428734
                     -40                       2.0607072
                     -35                       2.0756756
                     -30                       2.0868023
                     -25                       2.0931981
                     -20                       2.0940901
                     -15                       2.0888481
                     -10                        2.077005
                      -5                       2.0582729
                       0                       2.0325534
                       5                       1.9999188
                      10                       1.9606946
                      15                       1.9153515
                      20                       1.8645497
                      25                       1.8091134
                      30                       1.7500123
                      35                       1.6883389
                      40                       1.6252822
                      45                       1.5620995
                      50                       1.5000854
                      55                       1.4405405
                      60                       1.3847381
                      65                       1.3338922
                      70                       1.2891255
                      75                       1.2514395
                      80                       1.2216871
                      85                       1.2005477
                      90                       1.1885092
                      95                       1.1858458
                     100                       1.1926178
                     105                       1.2086617
                     110                       1.2335941
                     115                        1.266821
                     120                       1.3075535
                     125                       1.3548294
                     130                       1.4075403
                     135                       1.4644634
                     140                       1.5242965
                     145                       1.5856955
                     150                       1.6473121
                     155                       1.7078326
                     160                       1.7660133
                     165                       1.8207147
                     170                       1.8709309
                     175                       1.9158154
                     180                       1.9547099

