        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.9486291
                    -175                       1.9924684
                    -170                       2.0301953
                    -165                       2.0606617
                    -160                       2.0829493
                    -155                       2.0964698
                    -150                       2.1010215
                    -145                       2.0968226
                    -140                       2.0845173
                    -135                       2.0651558
                    -130                       2.0401469
                    -125                       2.0111869
                    -120                       1.9801653
                    -115                       1.9490544
                    -110                       1.9197871
                    -105                       1.8941315
                    -100                       1.8735714
                     -95                       1.8592034
                     -90                       1.8516594
                     -85                       1.8510626
                     -80                       1.8570216
                     -75                       1.8686605
                     -70                       1.8846881
                     -65                       1.9034924
                     -60                       1.9232538
                     -55                       1.9420683
                     -50                       1.9580701
                     -45                        1.969546
                     -40                       1.9750355
                     -35                       1.9734113
                     -30                       1.9639371
                     -25                       1.9463002
                     -20                       1.9206174
                     -15                       1.8874141
                     -10                       1.8475769
                      -5                       1.8022833
                       0                       1.7529297
                       5                       1.7009955
                      10                       1.6479177
                      15                       1.5951214
                      20                       1.5438333
                      25                       1.4950648
                      30                       1.4495917
                      35                       1.4079604
                      40                       1.3705172
                      45                       1.3374516
                      50                       1.3088449
                      55                       1.2847165
                      60                       1.2650597
                      65                       1.2498662
                      70                       1.2391364
                      75                       1.2328787
                      80                       1.2311011
                      85                       1.2337991
                      90                       1.2409455
                      95                       1.2524805
                     100                       1.2683114
                     105                       1.2883181
                     110                       1.3123619
                     115                       1.3402975
                     120                       1.3719835
                     125                       1.4072873
                     130                       1.4460814
                     135                       1.4882282
                     140                        1.533553
                     145                       1.5818069
                     150                       1.6326244
                     155                       1.6854829
                     160                       1.7396703
                     165                       1.7942702
                     170                       1.8481705
                     175                       1.9000966
                     180                       1.9486291

