        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                        1.967909
                    -175                       1.9488411
                    -170                       1.8743948
                    -165                       1.7448887
                    -160                       1.5609481
                    -155                       1.3235597
                    -150                       1.0341677
                    -145                      0.69482931
                    -140                      0.30846085
                    -135                     -0.12078834
                    -130                     -0.58698616
                    -125                      -1.0816475
                    -120                      -1.5927319
                    -115                      -2.1034977
                    -110                      -2.5915191
                    -105                      -3.0285264
                    -100                      -3.3820871
                     -95                      -3.6200494
                     -90                      -3.7174968
                     -85                      -3.6638133
                     -80                      -3.4661322
                     -75                      -3.1469973
                     -70                      -2.7377263
                     -65                      -2.2711647
                     -60                      -1.7766466
                     -55                      -1.2778045
                     -50                     -0.79244321
                     -45                     -0.33342049
                     -40                      0.09020602
                     -35                      0.47213505
                     -30                       0.8080025
                     -25                       1.0947888
                     -20                       1.3304114
                     -15                       1.5134542
                     -10                       1.6429933
                      -5                        1.718488
                       0                       1.7397156
                       5                       1.7067124
                      10                       1.6198498
                      15                       1.4797179
                      20                       1.2872321
                      25                       1.0436731
                      30                      0.75078746
                      35                       0.4109492
                      40                     0.027410821
                      45                     -0.39531982
                      50                     -0.85093505
                      55                      -1.3305809
                      60                      -1.8219136
                      65                      -2.3080713
                      70                      -2.7668823
                      75                      -3.1709543
                      80                      -3.4895535
                      85                      -3.6929884
                      90                      -3.7590532
                      95                      -3.6792131
                     100                      -3.4613268
                     105                      -3.1272005
                     110                      -2.7065082
                     115                      -2.2302796
                     120                      -1.7263643
                     125                      -1.2174181
                     130                     -0.72073409
                     135                     -0.24900202
                     140                      0.18866653
                     145                      0.58578572
                     150                      0.93773637
                     155                       1.2412092
                     160                       1.4938177
                     165                       1.6938379
                     170                       1.8400395
                     175                       1.9315792
                     180                        1.967909

