        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.0315245
                    -175                       1.9848786
                    -170                       1.9059803
                    -165                       1.7945366
                    -160                       1.6509673
                    -155                       1.4763994
                    -150                       1.2727283
                    -145                       1.0426987
                    -140                       0.7900056
                    -135                      0.51941377
                    -130                      0.23688328
                    -125                     -0.05032185
                    -120                     -0.33358443
                    -115                     -0.60300724
                    -110                     -0.84768757
                    -105                      -1.0562688
                    -100                      -1.2178024
                     -95                      -1.3228642
                     -90                      -1.3647415
                     -85                      -1.3404118
                     -80                       -1.251026
                     -75                      -1.1017423
                     -70                     -0.90095929
                     -65                     -0.65918997
                     -60                     -0.38787229
                     -55                    -0.098358466
                     -50                      0.19879814
                     -45                      0.49425172
                     -40                      0.78002842
                     -35                       1.0495277
                     -30                       1.2974332
                     -25                       1.5195866
                     -20                       1.7128563
                     -15                         1.87502
                     -10                       2.0046657
                      -5                       2.1011141
                       0                       2.1643945
                       5                       2.1950407
                      10                       2.1943124
                      15                       2.1639775
                      20                       2.1063375
                      25                       2.0241965
                      30                       1.9208272
                      35                       1.7999291
                      40                       1.6655768
                      45                       1.5221539
                      50                       1.3742727
                      55                       1.2266762
                      60                       1.0841225
                      65                      0.95125371
                      70                      0.83245071
                      75                      0.73168069
                      80                      0.65234452
                      85                      0.59713383
                      90                       0.5679095
                      95                      0.56560921
                     100                      0.59019811
                     105                      0.64066411
                     110                      0.71505983
                     115                      0.81058841
                     120                      0.92372507
                     125                       1.0503643
                     130                       1.1859807
                     135                       1.3257933
                     140                       1.4649223
                     145                       1.5985325
                     150                        1.721959
                     155                       1.8308125
                     160                       1.9210651
                     165                       1.9891177
                     170                        2.031852
                     175                       2.0466698
                     180                       2.0315245

