        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.1033968
                    -175                       2.1644253
                    -170                       2.1472196
                    -165                       2.0511152
                    -160                       1.8748826
                    -155                       1.6166167
                    -150                       1.2735643
                    -145                      0.84188016
                    -140                      0.31629771
                    -135                      -0.3102965
                    -130                      -1.0473887
                    -125                        -1.90742
                    -120                      -2.9062279
                    -115                      -4.0626637
                    -110                      -5.3951922
                    -105                      -6.9086427
                    -100                      -8.5514707
                     -95                      -10.104124
                     -90                      -11.036801
                     -85                      -10.793127
                     -80                      -9.5445814
                     -75                      -7.9248912
                     -70                      -6.3340628
                     -65                      -4.9057076
                     -60                      -3.6605575
                     -55                      -2.5856805
                     -50                      -1.6617576
                     -45                     -0.87103005
                     -40                     -0.19904576
                     -35                      0.36543108
                     -30                      0.83096148
                     -25                       1.2040023
                     -20                       1.4893914
                     -15                       1.6907292
                     -10                       1.8106657
                      -5                       1.8511054
                       0                       1.8133431
                       5                        1.698189
                      10                       1.5057788
                      15                       1.2358077
                      20                      0.88723395
                      25                      0.45811765
                      30                    -0.054688479
                      35                     -0.65599692
                      40                      -1.3529602
                      45                      -2.1560825
                      50                      -3.0807832
                      55                      -4.1499194
                      60                      -5.3980846
                      65                       -6.879444
                      70                      -8.6832638
                      75                      -10.968013
                      80                       -14.04538
                      85                      -18.583304
                      90                      -24.393194
                      95                       -20.48802
                     100                      -15.238162
                     105                      -11.754593
                     110                      -9.2276821
                     115                      -7.2606433
                     120                      -5.6591985
                     125                      -4.3172561
                     130                      -3.1718464
                     135                      -2.1833433
                     140                      -1.3257872
                     145                     -0.58170864
                     150                     0.060846039
                     155                      0.61012485
                     160                       1.0718226
                     165                       1.4498391
                     170                        1.746788
                     175                       1.9643386
                     180                       2.1033968

