        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.0863959
                    -175                         2.12922
                    -170                       2.1535823
                    -165                       2.1599859
                    -160                       2.1494375
                    -155                       2.1234007
                    -150                       2.0837296
                    -145                       2.0325948
                    -140                       1.9724023
                    -135                       1.9057115
                    -130                       1.8351533
                    -125                       1.7633519
                    -120                       1.6928528
                    -115                        1.626057
                    -110                        1.565164
                    -105                       1.5121213
                    -100                       1.4685814
                     -95                       1.4358647
                     -90                       1.4149274
                     -85                       1.4063361
                     -80                       1.4102431
                     -75                       1.4263714
                     -70                       1.4540108
                     -65                       1.4920194
                     -60                       1.5388412
                     -55                        1.592538
                     -50                       1.6508387
                     -45                       1.7112053
                     -40                       1.7709155
                     -35                       1.8271566
                     -30                       1.8771299
                     -25                       1.9181569
                     -20                       1.9477851
                     -15                       1.9638858
                     -10                        1.964741
                      -5                       1.9491149
                       0                       1.9162549
                       5                       1.8662093
                      10                       1.7992753
                      15                       1.7165155
                      20                        1.619506
                      25                       1.5103193
                      30                       1.3914563
                      35                       1.2657629
                      40                       1.1363341
                      45                       1.0064115
                      50                      0.87927883
                      55                      0.75816133
                      60                      0.64613345
                      65                        0.546039
                      70                      0.46042501
                      75                      0.39148935
                      80                      0.34104001
                      85                      0.31046323
                      90                      0.30069821
                      95                      0.31221349
                     100                      0.34498127
                     105                      0.39846722
                     110                      0.47161732
                     115                      0.56285869
                     120                      0.67011687
                     125                      0.79085385
                     130                      0.92212937
                     135                       1.0606853
                     140                       1.2030497
                     145                       1.3456558
                     150                       1.4849671
                     155                       1.6176019
                     160                       1.7404499
                     165                        1.850774
                     170                       1.9462934
                     175                       2.0252459
                     180                       2.0863959

