        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.0448554
                    -175                       2.1137002
                    -170                       2.1640763
                    -165                       2.1964503
                    -160                       2.2116671
                    -155                       2.2109243
                    -150                       2.1957432
                    -145                       2.1679353
                    -140                       2.1295632
                    -135                       2.0828946
                    -130                       2.0303497
                    -125                       1.9744391
                    -120                       1.9176942
                    -115                       1.8625897
                    -110                       1.8114605
                    -105                       1.7664153
                    -100                       1.7292525
                     -95                       1.7013824
                     -90                       1.6837616
                     -85                       1.6768485
                     -80                       1.6805718
                     -75                       1.6943398
                     -70                       1.7170622
                     -65                       1.7472013
                     -60                       1.7828415
                     -55                       1.8217731
                     -50                       1.8615841
                     -45                       1.8997537
                     -40                       1.9337435
                     -35                       1.9610815
                     -30                       1.9794378
                     -25                       1.9866891
                     -20                       1.9809743
                     -15                       1.9607395
                     -10                        1.924775
                      -5                       1.8722451
                       0                       1.8027117
                       5                        1.716181
                      10                       1.6130082
                      15                       1.4940754
                      20                       1.3606886
                      25                       1.2146106
                      30                       1.0580614
                      35                        0.893711
                      40                      0.72466204
                      45                      0.55441865
                      50                      0.38683507
                      55                      0.22603934
                      60                     0.076326335
                      65                    -0.057982862
                      70                     -0.17271483
                      75                     -0.26404446
                      80                      -0.3287089
                      85                      -0.3642146
                      90                     -0.36900778
                      95                     -0.34261312
                     100                     -0.28565232
                     105                     -0.19982373
                     110                    -0.087784481
                     115                     0.047023973
                     120                      0.20058688
                     125                      0.36853815
                     130                      0.54637133
                     135                      0.72962389
                     140                      0.91402674
                     145                       1.0956173
                     150                       1.2708187
                     155                       1.4364905
                     160                       1.5899569
                     165                        1.729019
                     170                       1.8519543
                     175                       1.9575098
                     180                       2.0448554

