        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.3302031
                    -175                       2.4132951
                    -170                       2.4091704
                    -165                       2.3167134
                    -160                       2.1347032
                    -155                       1.8616375
                    -150                       1.4955129
                    -145                       1.0335506
                    -140                      0.47186671
                    -135                     -0.19490519
                    -130                     -0.97399173
                    -125                      -1.8747059
                    -120                      -2.9080821
                    -115                       -4.084696
                    -110                      -5.4073283
                    -105                       -6.849858
                    -100                      -8.3045889
                     -95                      -9.4907288
                     -90                      -9.9544492
                     -85                      -9.4436257
                     -80                      -8.2388796
                     -75                      -6.7897809
                     -70                      -5.3638836
                     -65                      -4.0613996
                     -60                      -2.9055879
                     -55                      -1.8928179
                     -50                      -1.0123899
                     -45                     -0.25337213
                     -40                       0.3933996
                     -35                       0.9350183
                     -30                       1.3767509
                     -25                       1.7224194
                     -20                       1.9747766
                     -15                       2.1358329
                     -10                        2.207127
                      -5                       2.1899433
                       0                       2.0854842
                       5                       1.8949794
                      10                        1.619883
                      15                       1.2618301
                      20                      0.82277796
                      25                      0.30505144
                      30                     -0.28858285
                      35                     -0.95480424
                      40                       -1.689541
                      45                      -2.4876094
                      50                      -3.3420496
                      55                      -4.2429314
                      60                      -5.1752781
                      65                      -6.1156763
                      70                      -7.0273523
                      75                      -7.8546745
                      80                      -8.5211644
                      85                      -8.9393135
                      90                      -9.0384313
                      95                      -8.7989054
                     100                       -8.263442
                     105                      -7.5135658
                     110                      -6.6348498
                     115                      -5.6960117
                     120                      -4.7448066
                     125                      -3.8121491
                     130                       -2.917651
                     135                      -2.0739705
                     140                      -1.2896467
                     145                     -0.57078911
                     150                     0.077964584
                     155                      0.65292061
                     160                       1.1510423
                     165                       1.5697929
                     170                       1.9070426
                     175                       2.1610048
                     180                       2.3302031

