        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                        1.912071
                    -175                       1.9256741
                    -170                       1.9337693
                    -165                       1.9363891
                    -160                       1.9337355
                    -155                       1.9261726
                    -150                       1.9142153
                    -145                       1.8985122
                    -140                       1.8798254
                    -135                        1.859006
                    -130                        1.836967
                    -125                       1.8146533
                    -120                       1.7930101
                    -115                       1.7729518
                    -110                       1.7553297
                    -105                       1.7409026
                    -100                       1.7303092
                     -95                       1.7240452
                     -90                       1.7224442
                     -85                        1.725666
                     -80                       1.7336867
                     -75                       1.7463029
                     -70                       1.7631358
                     -65                       1.7836452
                     -60                       1.8071479
                     -55                       1.8328419
                     -50                       1.8598345
                     -45                       1.8871727
                     -40                       1.9138758
                     -35                       1.9389677
                     -30                        1.961509
                     -25                       1.9806272
                     -20                       1.9955432
                     -15                       2.0055959
                     -10                       2.0102616
                      -5                        2.009169
                       0                       2.0021105
                       5                       1.9890282
                      10                       1.9700783
                      15                       1.9455532
                      20                       1.9159096
                      25                       1.8817505
                      30                       1.8438098
                      35                       1.8029325
                      40                       1.7600528
                      45                       1.7161693
                      50                       1.6723189
                      55                       1.6295495
                      60                       1.5888912
                      65                       1.5513293
                      70                       1.5177768
                      75                       1.4890492
                      80                       1.4658417
                      85                       1.4487088
                      90                       1.4380502
                      95                       1.4340926
                     100                       1.4368913
                     105                       1.4463227
                     110                       1.4620885
                     115                       1.4837242
                     120                       1.5106128
                     125                       1.5420023
                     130                       1.5770281
                     135                       1.6147387
                     140                        1.654123
                     145                       1.6941409
                     150                       1.7337529
                     155                       1.7719508
                     160                       1.8077861
                     165                       1.8403977
                     170                       1.8690356
                     175                       1.8930818
                     180                        1.912071

