        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                        1.851027
                    -175                       1.9384095
                    -170                       1.9980986
                    -165                       2.0309456
                    -160                       2.0382268
                    -155                       2.0216311
                    -150                       1.9832516
                    -145                        1.925577
                    -140                       1.8514795
                    -135                       1.7641965
                    -130                       1.6672981
                    -125                       1.5646379
                    -120                       1.4602786
                    -115                       1.3583883
                    -110                       1.2631046
                    -105                       1.1783674
                    -100                        1.107728
                     -95                       1.0541495
                     -90                       1.0198165
                     -85                       1.0059826
                     -80                       1.0128692
                     -75                       1.0396433
                     -70                       1.0844704
                     -65                        1.144637
                     -60                       1.2167268
                     -55                       1.2968252
                     -50                       1.3807297
                     -45                       1.4641456
                     -40                        1.542854
                     -35                        1.612846
                     -30                       1.6704223
                     -25                       1.7122624
                     -20                       1.7354682
                     -15                        1.737589
                     -10                       1.7166344
                      -5                       1.6710786
                       0                        1.599864
                       5                       1.5024425
                      10                        1.378632
                      15                       1.2288556
                      20                        1.054019
                      25                      0.85558549
                      30                      0.63562823
                      35                      0.39689922
                      40                      0.14291258
                      45                     -0.12196224
                      50                     -0.39240921
                      55                     -0.66209763
                      60                     -0.92367062
                      65                      -1.1688365
                      70                      -1.3886155
                      75                      -1.5737882
                      80                      -1.7155569
                      85                      -1.8063732
                      90                      -1.8407994
                      95                      -1.8162465
                     100                      -1.7333381
                     105                      -1.5958628
                     110                      -1.4102803
                     115                      -1.1849362
                     120                     -0.92917706
                     125                     -0.65254261
                     130                     -0.36414382
                     135                     -0.07225913
                     140                      0.21587356
                     145                       0.4941182
                     150                      0.75740797
                     155                       1.0016624
                     160                       1.2236851
                     165                       1.4210618
                     170                       1.5920683
                     175                       1.7355928
                     180                        1.851027

