        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.2876182
                    -175                       2.3399163
                    -170                       2.3674241
                    -165                       2.3709521
                    -160                       2.3519305
                    -155                       2.3123655
                    -150                       2.2547777
                    -145                       2.1821286
                    -140                       2.0977354
                    -135                       2.0051764
                    -130                       1.9081876
                    -125                       1.8105534
                    -120                       1.7159933
                    -115                       1.6280487
                    -110                       1.5499718
                    -105                       1.4846209
                    -100                       1.4343646
                     -95                       1.4009991
                     -90                       1.3856814
                     -85                       1.3888836
                     -80                       1.4103604
                     -75                       1.4491544
                     -70                       1.5036205
                     -65                       1.5714776
                     -60                       1.6498854
                     -55                       1.7355449
                     -50                       1.8248142
                     -45                       1.9138382
                     -40                       1.9986814
                     -35                       2.0754621
                     -30                       2.1404792
                     -25                       2.1903301
                     -20                       2.2220156
                     -15                       2.2330305
                     -10                       2.2214395
                      -5                       2.1859384
                       0                       2.1258117
                       5                       2.0414284
                      10                       1.9333431
                      15                       1.8031431
                      20                       1.6530702
                      25                       1.4860393
                      30                       1.3055807
                      35                        1.115761
                      40                      0.92107964
                      45                      0.72634422
                      50                      0.53652559
                      55                      0.35659948
                      60                      0.19138158
                      65                     0.045364934
                      70                    -0.077431516
                      75                     -0.17359548
                      80                     -0.24042978
                      85                     -0.27603405
                      90                     -0.27935588
                      95                     -0.25022941
                     100                     -0.18936958
                     105                    -0.098352781
                     110                     0.020429676
                     115                      0.16384493
                     120                       0.3281181
                     125                      0.50895596
                     130                      0.70168999
                     135                      0.90143198
                     140                        1.103234
                     145                       1.3022442
                     150                       1.4938508
                     155                       1.6738098
                     160                       1.8383511
                     165                       1.9842634
                     170                        2.108957
                     175                       2.2105064
                     180                       2.2876182

