        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.3956818
                    -175                       2.4657648
                    -170                       2.4655379
                    -165                       2.3927226
                    -160                       2.2453206
                    -155                       2.0214947
                    -150                       1.7194605
                    -145                       1.3374033
                    -140                      0.87346002
                    -135                      0.32583558
                    -130                     -0.30680436
                    -125                      -1.0243959
                    -120                      -1.8234849
                    -115                      -2.6932778
                    -110                       -3.608367
                    -105                      -4.5169941
                    -100                      -5.3273706
                     -95                      -5.9063312
                     -90                       -6.117916
                     -85                      -5.9026251
                     -80                      -5.3228874
                     -75                      -4.5156512
                     -70                      -3.6135092
                     -65                      -2.7073413
                     -60                      -1.8482589
                     -55                      -1.0613356
                     -50                     -0.35723491
                     -45                      0.26061775
                     -40                      0.79215032
                     -35                         1.23869
                     -30                       1.6020468
                     -25                       1.8841335
                     -20                       2.0868573
                     -15                       2.2121447
                     -10                         2.26203
                      -5                       2.2387703
                       0                       2.1449703
                       5                       1.9838298
                      10                       1.7588241
                      15                       1.4744098
                      20                       1.1357743
                      25                      0.74901261
                      30                      0.32121561
                      35                     -0.13945106
                      40                     -0.62367906
                      45                      -1.1209641
                      50                      -1.6195776
                      55                      -2.1065864
                      60                      -2.5679594
                      65                      -2.9888274
                      70                       -3.353975
                      75                       -3.648636
                      80                      -3.8596012
                      85                      -3.9765288
                      90                      -3.9932063
                      95                      -3.9084261
                     100                      -3.7261946
                     105                      -3.4551923
                     110                      -3.1076633
                     115                      -2.6980535
                     120                      -2.2417258
                     125                      -1.7539524
                     130                      -1.2492483
                     135                     -0.74100152
                     140                     -0.24131811
                     145                      0.23900236
                     150                      0.69042134
                     155                       1.1045845
                     160                       1.4742331
                     165                        1.793113
                     170                       2.0558811
                     175                       2.2580116
                     180                       2.3956818

