        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.2744175
                    -175                       2.3516056
                    -170                       2.3868803
                    -165                       2.3817502
                    -160                         2.33805
                    -155                       2.2579981
                    -150                       2.1442709
                    -145                       2.0000943
                    -140                         1.82935
                    -135                        1.636693
                    -130                       1.4276663
                    -125                       1.2087946
                    -120                      0.98762021
                    -115                       0.7726355
                    -110                      0.57305538
                    -105                      0.39838082
                    -100                      0.25773622
                     -95                      0.15902608
                     -90                      0.10803789
                     -85                      0.10768603
                     -80                      0.15758806
                     -75                       0.2541052
                     -70                      0.39083761
                     -65                      0.55942298
                     -60                      0.75044319
                     -55                      0.95425148
                     -50                       1.1616057
                     -45                       1.3640732
                     -40                       1.5542317
                     -35                        1.725718
                     -30                       1.8731791
                     -25                       1.9921717
                     -20                        2.079043
                     -15                       2.1308107
                     -10                       2.1450544
                      -5                        2.119823
                       0                       2.0535583
                       5                       1.9450729
                      10                       1.7933572
                      15                       1.5978021
                      20                       1.3580305
                      25                       1.0739796
                      30                      0.74598363
                      35                       0.3749238
                      40                    -0.037522842
                      45                     -0.48849113
                      50                     -0.97333533
                      55                      -1.4847754
                      60                      -2.0117467
                      65                      -2.5380178
                      70                       -3.040882
                      75                       -3.490662
                      80                      -3.8522696
                      85                      -4.0900907
                      90                      -4.1761159
                      95                      -4.0984867
                     100                      -3.8656788
                     105                      -3.5035372
                     110                       -3.047176
                     115                      -2.5324583
                     120                      -1.9904323
                     125                      -1.4452334
                     130                     -0.91430287
                     135                     -0.40961719
                     140                     0.060910499
                     145                      0.49222588
                     150                      0.88122311
                     155                       1.2261044
                     160                       1.5259503
                     165                       1.7804417
                     170                       1.9896874
                     175                       2.1541228
                     180                       2.2744175

