        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                         2.32007
                    -175                       2.3648394
                    -170                       2.3432321
                    -165                       2.2544479
                    -160                       2.0979177
                    -155                       1.8732822
                    -150                       1.5804002
                    -145                       1.2194084
                    -140                      0.79087624
                    -135                      0.29612419
                    -130                     -0.26217743
                    -125                     -0.87894928
                    -120                       -1.544921
                    -115                      -2.2438221
                    -110                      -2.9484148
                    -105                      -3.6160526
                    -100                      -4.1865116
                     -95                      -4.5877695
                     -90                      -4.7550441
                     -85                      -4.6580311
                     -80                      -4.3167005
                     -75                      -3.7907259
                     -70                      -3.1527707
                     -65                      -2.4666464
                     -60                      -1.7789135
                     -55                      -1.1198799
                     -50                     -0.50787498
                     -45                     0.046575951
                     -40                       0.5376908
                     -35                      0.96245266
                     -30                       1.3194201
                     -25                        1.608048
                     -20                         1.82832
                     -15                        1.980565
                     -10                       2.0653795
                      -5                        2.083608
                       0                       2.0363552
                       5                       1.9250381
                      10                        1.751336
                      15                       1.5173474
                      20                       1.2255754
                      25                      0.87901009
                      30                      0.48122555
                      35                     0.036525347
                      40                     -0.44983648
                      45                     -0.97132295
                      50                      -1.5196299
                      55                      -2.0840171
                      60                      -2.6504602
                      65                      -3.2007311
                      70                      -3.7117131
                      75                      -4.1555545
                      80                      -4.5015078
                      85                      -4.7201158
                      90                      -4.7893331
                      95                      -4.7004585
                     100                      -4.4608525
                     105                      -4.0918055
                     110                      -3.6228416
                     115                      -3.0854365
                     120                      -2.5084933
                     125                      -1.9161985
                     130                      -1.3276859
                     135                     -0.75764919
                     140                     -0.21725739
                     145                      0.28496874
                     150                      0.74244899
                     155                       1.1500205
                     160                       1.5035707
                     165                       1.7997861
                     170                       2.0359832
                     175                       2.2099908
                     180                         2.32007

