        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.2845179
                    -175                       2.3484847
                    -170                       2.3378138
                    -165                        2.251486
                    -160                       2.0884843
                    -155                       1.8477141
                    -150                       1.5279218
                    -145                       1.1276275
                    -140                      0.64510363
                    -135                       0.0784624
                    -130                     -0.57402015
                    -125                      -1.3130936
                    -120                      -2.1367484
                    -115                      -3.0365489
                    -110                      -3.9905856
                    -105                      -4.9513592
                    -100                      -5.8297351
                     -95                      -6.4878466
                     -90                      -6.7724831
                     -85                      -6.6019513
                     -80                      -6.0301119
                     -75                       -5.202972
                     -70                      -4.2669835
                     -65                      -3.3224941
                     -60                      -2.4249892
                     -55                      -1.6009174
                     -50                     -0.86100368
                     -45                     -0.20830068
                     -40                      0.35754439
                     -35                      0.83818549
                     -30                       1.2356056
                     -25                       1.5517135
                     -20                       1.7882181
                     -15                       1.9466325
                     -10                       2.0283333
                      -5                       2.0346387
                       0                       1.9668864
                       5                       1.8265224
                      10                       1.6150929
                      15                        1.334385
                      20                      0.98642034
                      25                       0.5735179
                      30                     0.098366343
                      35                     -0.43585712
                      40                      -1.0252789
                      45                      -1.6649657
                      50                      -2.3483041
                      55                       -3.065978
                      60                       -3.804371
                      65                      -4.5432658
                      70                      -5.2530007
                      75                      -5.8920408
                      80                      -6.4073777
                      85                      -6.7414197
                      90                      -6.8471675
                      95                      -6.7061805
                     100                      -6.3370188
                     105                       -5.787028
                     110                      -5.1143951
                     115                      -4.3728275
                     120                      -3.6045053
                     125                      -2.8395925
                     130                      -2.0986398
                     135                      -1.3954355
                     140                     -0.73932719
                     145                     -0.13684457
                     150                      0.40725475
                     155                      0.88934241
                     160                       1.3065365
                     165                       1.6564766
                     170                       1.9371912
                     175                       2.1470136
                     180                       2.2845179

