        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.9603394
                    -175                       2.0087671
                    -170                         1.98157
                    -165                       1.8780687
                    -160                       1.6970513
                    -155                       1.4366737
                    -150                       1.0943064
                    -145                      0.66632286
                    -140                      0.14782269
                    -135                     -0.46771114
                    -130                      -1.1888013
                    -125                      -2.0263301
                    -120                      -2.9935934
                    -115                      -4.1052767
                    -110                      -5.3731103
                    -105                      -6.7919602
                    -100                       -8.300752
                     -95                      -9.6944092
                     -90                      -10.535796
                     -85                      -10.383279
                     -80                      -9.3318936
                     -75                       -7.878476
                     -70                      -6.3927561
                     -65                      -5.0254112
                     -60                      -3.8146208
                     -55                      -2.7581638
                     -50                      -1.8426777
                     -45                      -1.0536783
                     -40                     -0.37853043
                     -35                      0.19298683
                     -30                      0.66887194
                     -25                       1.0552811
                     -20                       1.3569066
                     -15                       1.5772979
                     -10                       1.7191129
                      -5                       1.7843059
                       0                       1.7742543
                       5                       1.6898978
                      10                       1.5315244
                      15                       1.2990726
                      20                      0.99185036
                      25                      0.60844274
                      30                       0.1465046
                      35                     -0.39753253
                      40                      -1.0288622
                      45                       -1.754846
                      50                      -2.5857369
                      55                      -3.5356111
                      60                      -4.6234581
                      65                      -5.8740415
                      70                      -7.3168802
                      75                      -8.9770598
                      80                      -10.835214
                      85                      -12.689861
                      90                      -13.883667
                      95                      -13.571143
                     100                      -11.997839
                     105                      -10.066794
                     110                      -8.2433175
                     115                      -6.6370048
                     120                      -5.2429207
                     125                      -4.0325422
                     130                      -2.9779562
                     135                      -2.0567495
                     140                      -1.2519824
                     145                     -0.55115156
                     150                     0.054862061
                     155                      0.57264639
                     160                        1.006907
                     165                       1.3609471
                     170                       1.6370177
                     175                       1.8365656
                     180                       1.9603394

