        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.1249336
                    -175                       2.0856138
                    -170                       1.9743857
                    -165                       1.7899783
                    -160                       1.5311575
                    -155                        1.196659
                    -150                      0.78513006
                    -145                      0.29510636
                    -140                     -0.27492398
                    -135                     -0.92626511
                    -130                       -1.659363
                    -125                      -2.4723662
                    -120                       -3.358167
                    -115                      -4.2986902
                    -110                      -5.2548778
                    -105                      -6.1524024
                    -100                      -6.8711871
                     -95                      -7.2633755
                     -90                      -7.2224922
                     -85                       -6.759573
                     -80                      -5.9943261
                     -75                       -5.073265
                     -70                      -4.1087157
                     -65                      -3.1679401
                     -60                      -2.2854941
                     -55                      -1.4770255
                     -50                     -0.74848318
                     -45                     -0.10126387
                     -40                      0.46514887
                     -35                      0.95191269
                     -30                       1.3602594
                     -25                       1.6912805
                     -20                        1.945883
                     -15                       2.1248236
                     -10                       2.2287746
                      -5                       2.2583988
                       0                       2.2144241
                       5                       2.0977968
                      10                       1.9094785
                      15                       1.6508592
                      20                       1.3236659
                      25                      0.93011995
                      30                      0.47311588
                      35                    -0.043501914
                      40                     -0.61450988
                      45                      -1.2326441
                      50                      -1.8876123
                      55                      -2.5646983
                      60                      -3.2429832
                      65                      -3.8935192
                      70                      -4.4784211
                      75                      -4.9526852
                      80                       -5.270745
                      85                      -5.3977566
                      90                      -5.3211275
                      95                      -5.0550157
                     100                      -4.6344947
                     105                      -4.1036872
                     110                      -3.5051037
                     115                      -2.8739338
                     120                      -2.2368048
                     125                      -1.6129271
                     130                      -1.0159401
                     135                     -0.45561243
                     140                     0.060867679
                     145                      0.52800605
                     150                      0.94143047
                     155                       1.2975358
                     160                       1.5932701
                     165                       1.8260061
                     170                        1.993463
                     175                       2.0936527
                     180                       2.1249336

