        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.4474285
                    -175                       2.5427432
                    -170                       2.6023609
                    -165                       2.6282632
                    -160                       2.6227862
                    -155                       2.5886541
                    -150                        2.529013
                    -145                       2.4474606
                    -140                       2.3480654
                    -135                       2.2353671
                    -130                        2.114347
                    -125                       1.9903566
                    -120                       1.8689929
                    -115                       1.7559094
                    -110                       1.6565641
                    -105                       1.5759155
                    -100                       1.5180924
                     -95                       1.4860818
                     -90                       1.4814807
                     -85                       1.5043591
                     -80                       1.5532546
                     -75                       1.6253059
                     -70                       1.7164981
                     -65                       1.8219711
                     -60                       1.9363453
                     -55                        2.054025
                     -50                       2.1694486
                     -45                       2.2772773
                     -40                       2.3725201
                     -35                        2.450606
                     -30                       2.5074148
                     -25                       2.5392779
                     -20                       2.5429617
                     -15                       2.5156403
                     -10                       2.4548647
                      -5                       2.3585323
                       0                       2.2248616
                       5                       2.0524605
                      10                       1.8399334
                      15                       1.5865318
                      20                       1.2917268
                      25                      0.95541178
                      30                       0.5780365
                      35                       0.1608272
                      40                     -0.29386863
                      45                      -0.7820626
                      50                      -1.2973749
                      55                      -1.8300141
                      60                      -2.3655218
                      65                      -2.8835035
                      70                      -3.3569228
                      75                      -3.7529954
                      80                      -4.0369159
                      85                      -4.1788042
                      90                      -4.1619741
                      95                      -3.9885005
                     100                      -3.6784006
                     105                      -3.2631942
                     110                      -2.7776051
                     115                       -2.253257
                     120                      -1.7156521
                     125                      -1.1837363
                     130                     -0.67080251
                     135                     -0.18579176
                     140                      0.26549249
                     145                      0.67942447
                     150                       1.0538618
                     155                       1.3876709
                     160                       1.6804153
                     165                       1.9321607
                     170                       2.1433576
                     175                       2.3147785
                     180                       2.4474285

