        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.1077821
                    -175                       2.0522039
                    -170                       1.9624261
                    -165                       1.8381863
                    -160                       1.6798819
                    -155                       1.4886158
                    -150                       1.2662671
                    -145                       1.0155891
                    -140                      0.74033671
                    -135                      0.44542299
                    -130                      0.13709565
                    -125                     -0.17689328
                    -120                     -0.48717369
                    -115                     -0.78278018
                    -110                      -1.0514191
                    -105                      -1.2800922
                    -100                      -1.4561396
                     -95                      -1.5686403
                     -90                      -1.6099279
                     -85                       -1.576828
                     -80                       -1.471218
                     -75                      -1.2997131
                     -70                      -1.0725861
                     -65                     -0.80228526
                     -60                      -0.5019627
                     -55                      -0.1843102
                     -50                      0.13918685
                     -45                      0.45861116
                     -40                      0.76569557
                     -35                       1.0537386
                     -30                       1.3174427
                     -25                       1.5527341
                     -20                       1.7565962
                     -15                       1.9269302
                     -10                       2.0624462
                      -5                       2.1625827
                       0                       2.2274452
                       5                       2.2577468
                      10                       2.2548444
                      15                       2.2206529
                      20                       2.1576416
                      25                       2.0688137
                      30                       1.9576777
                      35                       1.8282095
                      40                       1.6848017
                      45                       1.5321946
                      50                       1.3753892
                      55                       1.2195368
                      60                       1.0698066
                      65                      0.93123155
                      70                      0.80853767
                      75                      0.70596444
                      80                      0.62708684
                      85                      0.57465327
                      90                      0.55045362
                      95                      0.55522951
                     100                      0.58863734
                     105                      0.64926885
                     110                      0.73472433
                     115                      0.84173222
                     120                      0.96630243
                     125                       1.1038994
                     130                       1.2496215
                     135                       1.3983741
                     140                       1.5450299
                     145                        1.684568
                     150                       1.8121929
                     155                       1.9234299
                     160                       2.0142007
                     165                       2.0808815
                     170                       2.1203456
                     175                       2.1299951
                     180                       2.1077821

