        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.2354017
                    -175                        2.323934
                    -170                       2.3384222
                    -165                       2.2789046
                    -160                       2.1456388
                    -155                       1.9391034
                    -150                       1.6600277
                    -145                       1.3094736
                    -140                      0.88901452
                    -135                      0.40108378
                    -130                     -0.15039362
                    -125                     -0.75890921
                    -120                      -1.4135809
                    -115                      -2.0964189
                    -110                      -2.7786422
                    -105                      -3.4169175
                    -100                      -3.9523502
                     -95                      -4.3173639
                     -90                      -4.4542335
                     -85                      -4.3390944
                     -80                      -3.9939585
                     -75                      -3.4756413
                     -70                      -2.8518865
                     -65                      -2.1823333
                     -60                      -1.5111441
                     -55                     -0.86777536
                     -50                     -0.27069096
                     -45                      0.26892307
                     -40                       0.7443797
                     -35                       1.1516635
                     -30                       1.4883135
                     -25                       1.7527744
                     -20                       1.9440381
                     -15                       2.0614581
                     -10                       2.1046622
                      -5                       2.0735208
                       0                       1.9681409
                       5                       1.7888711
                      10                       1.5363027
                      15                       1.2113124
                      20                      0.81503338
                      25                      0.34888302
                      30                     -0.18540273
                      35                     -0.78569073
                      40                       -1.449281
                      45                      -2.1725651
                      50                      -2.9503726
                      55                      -3.7747775
                      60                      -4.6330175
                      65                      -5.5041083
                      70                      -6.3539502
                      75                       -7.129882
                      80                      -7.7586479
                      85                      -8.1557715
                      90                      -8.2523508
                      95                      -8.0283659
                     100                      -7.5241109
                     105                      -6.8180659
                     110                      -5.9931089
                     115                      -5.1157272
                     120                      -4.2316592
                     125                      -3.3698386
                     130                         -2.5479
                     135                      -1.7765714
                     140                       -1.062566
                     145                     -0.41031558
                     150                      0.17704965
                     155                      0.69717033
                     160                       1.1481827
                     165                       1.5285835
                     170                       1.8371674
                     175                           2.073
                     180                       2.2354017

