        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.3935113
                    -175                       2.4088754
                    -170                       2.4018555
                    -165                       2.3733418
                    -160                       2.3247668
                    -155                       2.2580623
                    -150                       2.1756138
                    -145                       2.0802044
                    -140                       1.9749474
                    -135                       1.8632093
                    -130                       1.7485221
                    -125                        1.634489
                    -120                       1.5246833
                    -115                       1.4225451
                    -110                       1.3312771
                    -105                       1.2537443
                    -100                       1.1923798
                     -95                       1.1491008
                     -90                       1.1252377
                     -85                        1.121481
                     -80                       1.1378451
                     -75                       1.1736591
                     -70                       1.2275819
                     -65                       1.2976428
                     -60                       1.3813084
                     -55                       1.4755725
                     -50                       1.5770651
                     -45                       1.6821733
                     -40                       1.7871689
                     -35                       1.8883346
                     -30                       1.9820838
                     -25                       2.0650692
                     -20                       2.1342759
                     -15                       2.1870999
                     -10                       2.2214092
                      -5                         2.23559
                       0                       2.2284974
                       5                       2.1998562
                      10                       2.1495709
                      15                       2.0783445
                      20                       1.9874154
                      25                       1.8785824
                      30                        1.754186
                      35                       1.6170823
                      40                       1.4706091
                      45                       1.3185382
                      50                        1.165012
                      55                       1.0144575
                      60                      0.87147299
                      65                      0.74068301
                      70                      0.62656279
                      75                      0.53323611
                      80                      0.46425974
                      85                      0.42241327
                      90                      0.40952172
                      95                      0.42631484
                     100                      0.47238764
                     105                      0.54621518
                     110                      0.64525548
                     115                      0.76611205
                     120                      0.90473578
                     125                       1.0566422
                     130                        1.217123
                     135                       1.3814364
                     140                       1.5449692
                     145                       1.7033669
                     150                       1.8526352
                     155                       1.9892154
                     160                       2.1100402
                     165                       2.2125731
                     170                       2.2948353
                     175                       2.3554229
                     180                       2.3935113

