        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.1356881
                    -175                       2.1269467
                    -170                       2.0995849
                    -165                       2.0538226
                    -160                       1.9903719
                    -155                       1.9104341
                    -150                       1.8157085
                    -145                       1.7083924
                    -140                       1.5911695
                    -135                       1.4671796
                    -130                       1.3399671
                    -125                       1.2134002
                    -120                       1.0915571
                    -115                      0.97857655
                    -110                      0.87847492
                    -105                      0.79493855
                    -100                      0.73110677
                     -95                      0.68936817
                     -90                      0.67119497
                     -85                      0.67703849
                     -80                       0.7063044
                     -75                      0.75740203
                     -70                      0.82787424
                     -65                      0.91457518
                     -60                       1.0138777
                     -55                       1.1218848
                     -50                       1.2346251
                     -45                       1.3482206
                     -40                       1.4590198
                     -35                       1.5636968
                     -30                       1.6593197
                     -25                       1.7433941
                     -20                       1.8138872
                     -15                       1.8692369
                     -10                       1.9083513
                      -5                        1.930601
                       0                       1.9358341
                       5                       1.9242661
                      10                       1.8965478
                      15                       1.8537587
                      20                       1.7973193
                      25                       1.7289868
                      30                       1.6508222
                      35                       1.5651535
                      40                       1.4745317
                      45                       1.3816797
                      50                       1.2894322
                      55                       1.2006661
                      60                       1.1182202
                      65                       1.0448075
                      70                       0.9829203
                      75                        0.934735
                      80                      0.90202089
                      85                       0.8860612
                      90                      0.88759389
                      95                      0.90677208
                     100                      0.94316034
                     105                      0.99575413
                     110                       1.0630273
                     115                       1.1430004
                     120                       1.2333242
                     125                       1.3313706
                     130                       1.4343251
                     135                        1.539275
                     140                       1.6432923
                     145                        1.743506
                     150                       1.8371671
                     155                       1.9217042
                     160                       1.9947732
                     165                       2.0542998
                     170                       2.0985182
                     175                       2.1260054
                     180                       2.1356881

