        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.2777137
                    -175                       1.2570511
                    -170                       1.2045438
                    -165                       1.1201716
                    -160                       1.0046628
                    -155                      0.85952931
                    -150                      0.68710913
                    -145                      0.49061455
                    -140                      0.27418274
                    -135                     0.042921061
                    -130                     -0.19706736
                    -125                      -0.4387009
                    -120                     -0.67401103
                    -115                     -0.89434563
                    -110                       -1.090719
                    -105                      -1.2543253
                    -100                      -1.3771958
                     -95                      -1.4529275
                     -90                        -1.47736
                     -85                      -1.4490528
                     -80                      -1.3694615
                     -75                      -1.2427345
                     -70                      -1.0752204
                     -65                     -0.87478545
                     -60                     -0.65009346
                     -55                     -0.40996536
                     -50                     -0.16288479
                     -45                     0.083334037
                     -40                      0.32173585
                     -35                       0.5463065
                     -30                      0.75198461
                     -25                      0.93463311
                     -20                       1.0909925
                     -15                       1.2186291
                     -10                       1.3158865
                      -5                       1.3818418
                       0                       1.4162683
                       5                       1.4196268
                      10                        1.392962
                      15                       1.3379535
                      20                       1.2568517
                      25                       1.1524461
                      30                       1.0280237
                      35                      0.88731946
                      40                       0.7344555
                      45                      0.57386793
                      50                       0.4102198
                      55                      0.24829928
                      60                     0.092903229
                      65                    -0.051292405
                      70                     -0.17987259
                      75                     -0.28882892
                      80                     -0.37470483
                      85                     -0.43473235
                      90                     -0.46695158
                      95                     -0.47030223
                     100                     -0.44468868
                     105                      -0.3909921
                     110                     -0.31104757
                     115                     -0.20757609
                     120                    -0.084078358
                     125                     0.055302111
                     130                      0.20593651
                     135                      0.36287807
                     140                      0.52102915
                     145                       0.6752993
                     150                      0.82074839
                     155                      0.95271089
                     160                       1.0669001
                     165                       1.1594928
                     170                       1.2271968
                     175                        1.267303
                     180                       1.2777137

