        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.3496166
                    -175                       2.3982028
                    -170                       2.4344662
                    -165                       2.4587456
                    -160                       2.4716675
                    -155                       2.4741219
                    -150                       2.4672329
                    -145                        2.452324
                    -140                       2.4308779
                    -135                       2.4044925
                    -130                       2.3748318
                    -125                       2.3435746
                    -120                       2.3123604
                    -115                       2.2827356
                    -110                       2.2561007
                    -105                       2.2336614
                    -100                       2.2163851
                     -95                       2.2049657
                     -90                       2.1997975
                     -85                       2.2009625
                     -80                       2.2082218
                     -75                       2.2210328
                     -70                       2.2385656
                     -65                       2.2597358
                     -60                       2.2832441
                     -55                        2.307624
                     -50                       2.3312931
                     -45                       2.3526074
                     -40                       2.3699156
                     -35                        2.381613
                     -30                       2.3861921
                     -25                       2.3822897
                     -20                       2.3687301
                     -15                       2.3445626
                     -10                       2.3090945
                      -5                       2.2619182
                       0                       2.2029329
                       5                       2.1323093
                      10                        2.050689
                      15                       1.9589281
                      20                       1.8582517
                      25                       1.7502078
                      30                       1.6366476
                      35                       1.5196965
                      40                       1.4017144
                      45                       1.2852446
                      50                       1.1729502
                      55                       1.0675392
                      60                      0.97167854
                      65                      0.88790075
                      70                      0.81850628
                      75                      0.76546784
                      80                      0.73034278
                      85                      0.71420051
                      90                      0.71757468
                      95                      0.74042384
                     100                      0.78215411
                     105                      0.84163681
                     110                      0.91726668
                     115                       1.0070365
                     120                       1.1086247
                     125                       1.2194899
                     130                       1.3369647
                     135                       1.4583462
                     140                       1.5809771
                     145                       1.7023173
                     150                       1.8200039
                     155                       1.9319001
                     160                       2.0361333
                     165                       2.1311236
                     170                       2.2156033
                     175                       2.2886291
                     180                       2.3496166

