        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.9563885
                    -175                       1.9964062
                    -170                       1.9623405
                    -165                       1.8531407
                    -160                       1.6672562
                    -155                       1.4025311
                    -150                       1.0560517
                    -145                      0.62394352
                    -140                      0.10111739
                    -135                     -0.51902381
                    -130                      -1.2448734
                    -125                      -2.0867644
                    -120                      -3.0565797
                    -115                      -4.1657668
                    -110                      -5.4189266
                    -105                      -6.7957883
                    -100                       -8.206571
                     -95                      -9.4109031
                     -90                      -9.9930495
                     -85                      -9.6536055
                     -80                      -8.5795873
                     -75                      -7.2009279
                     -70                      -5.8106862
                     -65                      -4.5300596
                     -60                      -3.3920359
                     -55                      -2.3961925
                     -50                      -1.5320239
                     -45                     -0.78748021
                     -40                     -0.15173964
                     -35                      0.38412503
                     -30                      0.82720246
                     -25                       1.1830115
                     -20                       1.4557983
                     -15                       1.6488005
                     -10                         1.76446
                      -5                       1.8045846
                       0                       1.7704591
                       5                       1.6629394
                      10                       1.4823657
                      15                       1.2287048
                      20                      0.90137805
                      25                       0.4991772
                      30                     0.020104216
                      35                     -0.53884282
                      40                      -1.1819367
                      45                      -1.9150272
                      50                       -2.745834
                      55                      -3.6840675
                      60                      -4.7409378
                      65                      -5.9268535
                      70                      -7.2441257
                      75                      -8.6666881
                      80                      -10.090937
                      85                      -11.252464
                      90                      -11.725358
                      95                      -11.257503
                     100                      -10.090996
                     105                      -8.6532169
                     110                      -7.2135075
                     115                      -5.8784475
                     120                      -4.6753705
                     125                      -3.6024404
                     130                       -2.649407
                     135                      -1.8050917
                     140                      -1.0597582
                     145                     -0.40562865
                     150                      0.16322899
                     155                      0.65119045
                     160                       1.0613796
                     165                       1.3959339
                     170                       1.6562176
                     175                       1.8429803
                     180                       1.9563885

