        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.2869125
                    -175                       2.3418871
                    -170                       2.3044647
                    -165                       2.1729173
                    -160                       1.9453751
                    -155                       1.6195538
                    -150                       1.1923951
                    -145                      0.65958273
                    -140                     0.014880083
                    -135                     -0.75079538
                    -130                      -1.6506897
                    -125                      -2.7041146
                    -120                      -3.9391761
                    -115                      -5.3964067
                    -110                      -7.1319382
                    -105                      -9.2105107
                    -100                      -11.633962
                     -95                      -13.967139
                     -90                      -14.623318
                     -85                      -12.863631
                     -80                      -10.382023
                     -75                      -8.1348688
                     -70                      -6.2494024
                     -65                      -4.6728983
                     -60                      -3.3423111
                     -55                      -2.2095762
                     -50                      -1.2409649
                     -45                     -0.41328667
                     -40                      0.28930461
                     -35                      0.87758855
                     -30                       1.3588563
                     -25                       1.7380118
                     -20                       2.0183535
                     -15                       2.2021412
                     -10                        2.291014
                      -5                       2.2863052
                       0                       2.1892821
                       5                       2.0013542
                      10                       1.7241683
                      15                       1.3597939
                      20                      0.91082579
                      25                      0.38051501
                      30                     -0.22706936
                      35                     -0.90681295
                      40                      -1.6522124
                      45                      -2.4548357
                      50                      -3.3034714
                      55                      -4.1828144
                      60                      -5.0715438
                      65                      -5.9398074
                      70                      -6.7466662
                      75                      -7.4392191
                      80                      -7.9566252
                      85                      -8.2420812
                      90                      -8.2608128
                      95                      -8.0139483
                     100                      -7.5374604
                     105                      -6.8871379
                     110                      -6.1211669
                     115                      -5.2894164
                     120                      -4.4303344
                     125                      -3.5721624
                     130                      -2.7354556
                     135                       -1.935417
                     140                      -1.1836192
                     145                     -0.48915067
                     150                      0.14065973
                     155                       0.6997911
                     160                        1.183246
                     165                       1.5868621
                     170                       1.9071763
                     175                       2.1413121
                     180                       2.2869125

