        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.0809119
                    -175                       2.0059304
                    -170                       1.8810275
                    -165                       1.7065271
                    -160                        1.483447
                    -155                       1.2135889
                    -150                      0.89967781
                    -145                      0.54556476
                    -140                      0.15651327
                    -135                     -0.26041731
                    -130                     -0.69589271
                    -125                      -1.1377714
                    -120                      -1.5706389
                    -115                      -1.9756497
                    -110                      -2.3310517
                    -105                      -2.6138148
                    -100                      -2.8025601
                     -95                      -2.8813762
                     -90                      -2.8433265
                     -85                      -2.6921274
                     -80                      -2.4411915
                     -75                      -2.1104739
                     -70                      -1.7226144
                     -65                       -1.299702
                     -60                     -0.86130335
                     -55                     -0.42368425
                     -50                   0.00016900173
                     -45                      0.40013308
                     -40                      0.76841449
                     -35                       1.0990495
                     -30                       1.3874964
                     -25                       1.6303303
                     -20                       1.8250287
                     -15                       1.9698313
                     -10                       2.0636549
                      -5                       2.1060515
                       0                       2.0971978
                       5                       2.0380273
                      10                       1.9298657
                      15                       1.7750098
                      20                       1.5765107
                      25                       1.3383336
                      30                       1.0654745
                      35                      0.76408978
                      40                      0.44162567
                      45                       0.1069208
                      50                      -0.2297594
                      55                     -0.55681896
                      60                     -0.86163364
                      65                      -1.1311298
                      70                      -1.3526683
                      75                      -1.5151742
                      80                      -1.6103363
                      85                      -1.6336061
                      90                      -1.5847232
                      95                      -1.4676135
                     100                      -1.2897142
                     105                      -1.0609197
                     110                     -0.79245566
                     115                     -0.49589573
                     120                     -0.18244608
                     125                       0.1374914
                     130                      0.45452699
                     135                      0.76033526
                     140                       1.0476179
                     145                        1.310026
                     150                       1.5420731
                     155                       1.7390543
                     160                       1.8969797
                     165                       2.0125222
                     170                       2.0829808
                     175                       2.1062561
                     180                       2.0809119

