        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.3576501
                    -175                       2.4150918
                    -170                       2.4021306
                    -165                       2.3167694
                    -160                       2.1573332
                    -155                       1.9223593
                    -150                       1.6105008
                    -145                       1.2204661
                    -140                      0.75103379
                    -135                       0.2012174
                    -130                     -0.42927395
                    -125                      -1.1390135
                    -120                      -1.9227901
                    -115                      -2.7676923
                    -110                       -3.646259
                    -105                      -4.5061751
                    -100                      -5.2597536
                     -95                      -5.7863195
                     -90                      -5.9686227
                     -85                      -5.7586165
                     -80                       -5.211968
                     -75                      -4.4486238
                     -70                      -3.5877154
                     -65                      -2.7142335
                     -60                      -1.8783728
                     -55                      -1.1063302
                     -50                     -0.41037676
                     -45                      0.20455599
                     -40                      0.73713954
                     -35                       1.1876862
                     -30                       1.5571845
                     -25                       1.8468698
                     -20                       2.0580766
                     -15                        2.192234
                     -10                        2.250935
                      -5                       2.2360404
                       0                       2.1497991
                       5                       1.9951217
                      10                       1.7752033
                      15                       1.4943126
                      20                       1.1575436
                      25                      0.77102243
                      30                      0.34202865
                      35                     -0.12089741
                      40                     -0.60787151
                      45                      -1.1076255
                      50                      -1.6075361
                      55                      -2.0937583
                      60                      -2.5515033
                      65                      -2.9655066
                      70                      -3.3207115
                      75                      -3.6031641
                      80                       -3.801052
                      85                      -3.9057465
                      90                       -3.912655
                      95                      -3.8216914
                     100                      -3.6372467
                     105                      -3.3676629
                     110                       -3.024354
                     115                      -2.6207675
                     120                      -2.1713782
                     125                      -1.6908442
                     130                      -1.1933766
                     135                     -0.69232026
                     140                     -0.19990871
                     145                      0.27285174
                     150                      0.71620914
                     155                       1.1216365
                     160                       1.4817677
                     165                       1.7903138
                     170                       2.0419672
                     175                       2.2323001
                     180                       2.3576501

