        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.2207843
                    -175                       2.1915707
                    -170                       2.1453133
                    -165                       2.0829219
                    -160                       2.0057074
                    -155                       1.9153666
                    -150                        1.813954
                    -145                       1.7038469
                    -140                       1.5877018
                    -135                       1.4684014
                    -130                       1.3489907
                    -125                       1.2326019
                    -120                       1.1223675
                    -115                       1.0213234
                    -110                       0.9323046
                    -105                      0.85783812
                    -100                       0.8000397
                     -95                      0.76052226
                     -90                      0.74032369
                     -85                       0.7398604
                     -80                      0.75891562
                     -75                      0.79665024
                     -70                      0.85165434
                     -65                      0.92201714
                     -60                       1.0054157
                     -55                       1.0992132
                     -50                       1.2005601
                     -45                       1.3064917
                     -40                       1.4140189
                     -35                       1.5202097
                     -30                       1.6222613
                     -25                       1.7175617
                     -20                        1.803743
                     -15                        1.878727
                     -10                       1.9407632
                      -5                       1.9884601
                       0                       2.0207972
                       5                       2.0372013
                      10                       2.0374586
                      15                       2.0218332
                      20                        1.991005
                      25                       1.9460832
                      30                       1.8885968
                      35                       1.8204761
                      40                       1.7440242
                      45                       1.6618755
                      50                       1.5769385
                      55                        1.492321
                      60                       1.4112358
                      65                       1.3368858
                      70                       1.2723332
                      75                       1.2203575
                      80                        1.183311
                      85                       1.1629862
                      90                        1.160508
                      95                       1.1762591
                     100                       1.2098557
                     105                       1.2601699
                     110                       1.3253981
                     115                       1.4031664
                     120                       1.4906616
                     125                        1.584773
                     130                       1.6822338
                     135                       1.7797521
                     140                       1.8741255
                     145                       1.9623367
                     150                       2.0416304
                     155                       2.1095716
                     160                       2.1640902
                     165                       2.2035121
                     170                       2.2265803
                     175                       2.2324688
                     180                       2.2207843

