        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.1337348
                    -175                       2.1966346
                    -170                        2.245038
                    -165                       2.2792766
                    -160                       2.3000056
                    -155                        2.308177
                    -150                       2.3050079
                    -145                       2.2919449
                    -140                       2.2706215
                    -135                       2.2428119
                    -130                       2.2103799
                    -125                       2.1752229
                    -120                       2.1392143
                    -115                       2.1041425
                    -110                       2.0716515
                    -105                       2.0431833
                    -100                       2.0199253
                     -95                       2.0027652
                     -90                       1.9922568
                     -85                       1.9885991
                     -80                       1.9916219
                     -75                       2.0008001
                     -70                       2.0152703
                     -65                       2.0338653
                     -60                         2.05516
                     -55                       2.0775256
                     -50                       2.0991901
                     -45                       2.1183023
                     -40                       2.1329956
                     -35                       2.1414509
                     -30                       2.1419555
                     -25                       2.1329576
                     -20                       2.1131148
                     -15                       2.0813369
                     -10                       2.0368222
                      -5                       1.9790876
                       0                        1.907993
                       5                       1.8237802
                      10                        1.726997
                      15                       1.6186409
                      20                       1.5000611
                      25                       1.3729757
                      30                       1.2394538
                      35                        1.101889
                      40                      0.96295993
                      45                      0.82557901
                      50                      0.69282611
                      55                      0.56786746
                      60                      0.45385975
                      65                       0.3538416
                      70                      0.27061621
                      75                      0.20663144
                      80                      0.16386531
                      85                      0.14372624
                      90                      0.14698204
                      95                      0.17369795
                     100                      0.22325535
                     105                      0.29436573
                     110                      0.38513978
                     115                      0.49318043
                     120                      0.61569501
                     125                      0.74961666
                     130                      0.89172613
                     135                       1.0387665
                     140                       1.1875456
                     145                       1.3350236
                     150                       1.4783841
                     155                         1.61509
                     160                       1.7429248
                     165                        1.860021
                     170                       1.9648788
                     175                       2.0563744
                     180                       2.1337348

