        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.0992085
                    -175                        2.141269
                    -170                       2.1705859
                    -165                       2.1872382
                    -160                       2.1916844
                    -155                        2.184742
                    -150                       2.1675395
                    -145                       2.1414602
                    -140                       2.1080814
                    -135                       2.0691113
                    -130                       2.0263279
                    -125                       1.9815194
                    -120                       1.9364303
                    -115                        1.892711
                    -110                       1.8518748
                    -105                       1.8152593
                    -100                       1.7839943
                     -95                       1.7589766
                     -90                       1.7408492
                     -85                       1.7299899
                     -80                       1.7265011
                     -75                       1.7302076
                     -70                       1.7406638
                     -65                       1.7571614
                     -60                       1.7787453
                     -55                       1.8042344
                     -50                         1.83225
                     -45                        1.861252
                     -40                       1.8895832
                     -35                       1.9155226
                     -30                        1.937346
                     -25                       1.9533933
                     -20                       1.9621387
                     -15                       1.9622606
                     -10                       1.9527065
                      -5                       1.9327492
                       0                       1.9019823
                       5                       1.8605953
                      10                       1.8088787
                      15                       1.7476962
                      20                        1.678232
                      25                       1.6019795
                      30                       1.5206796
                      35                       1.4362488
                      40                        1.350704
                      45                       1.2660882
                      50                       1.1844024
                      55                       1.1075476
                      60                       1.0372791
                      65                      0.97517326
                      70                      0.92260639
                      75                      0.88074303
                      80                      0.85053087
                      85                      0.83269909
                      90                      0.82775775
                      95                      0.83599488
                     100                      0.85746464
                     105                       0.8919833
                     110                      0.93911313
                     115                       0.9981479
                     120                       1.0681004
                     125                       1.1476967
                     130                       1.2353806
                     135                       1.3293332
                     140                       1.4275099
                     145                       1.5276939
                     150                       1.6275679
                     155                       1.7247958
                     160                       1.8171128
                     165                       1.9024144
                     170                       1.9788395
                     175                       2.0448412
                     180                       2.0992085

