        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.2942766
                    -175                       1.2522591
                    -170                       1.1938789
                    -165                       1.1195502
                    -160                       1.0301438
                    -155                      0.92697943
                    -150                      0.81180922
                    -145                       0.6867932
                    -140                      0.55446555
                    -135                      0.41769137
                    -130                      0.27961239
                    -125                      0.14358037
                    -120                     0.013076666
                    -115                     -0.10838305
                    -110                     -0.21735836
                    -105                     -0.31060582
                    -100                       -0.385208
                     -95                     -0.43870247
                     -90                     -0.46920124
                     -85                     -0.47549121
                     -80                     -0.45709602
                     -75                     -0.41432423
                     -70                     -0.34824646
                     -65                     -0.26065053
                     -60                     -0.15395757
                     -55                    -0.031111231
                     -50                      0.10454997
                     -45                      0.24942768
                     -40                      0.39979762
                     -35                      0.55193571
                     -30                      0.70223204
                     -25                      0.84728982
                     -20                      0.98400808
                     -15                       1.1096481
                     -10                       1.2218837
                      -5                       1.3188373
                       0                       1.3991013
                       5                       1.4617165
                      10                       1.5062903
                      15                       1.5328227
                      20                       1.5417877
                      25                       1.5340864
                      30                       1.5110166
                      35                       1.4742364
                      40                       1.4257228
                      45                       1.3677237
                      50                       1.3027039
                      55                       1.2332832
                      60                       1.1621666
                      65                       1.0920665
                      70                       1.0256171
                      75                      0.96528463
                      80                      0.91327592
                      85                      0.87145054
                      90                      0.84123781
                      95                      0.82359691
                     100                      0.81893903
                     105                      0.82713681
                     110                      0.84752621
                     115                      0.87894002
                     120                      0.91976255
                     125                      0.96800084
                     130                       1.0213669
                     135                       1.0773656
                     140                       1.1333846
                     145                       1.1867816
                     150                       1.2349673
                     155                        1.275483
                     160                       1.3060704
                     165                       1.3247341
                     170                       1.3297959
                     175                       1.3199407
                     180                       1.2942766

