        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.8120047
                    -175                       1.8075206
                    -170                       1.7668493
                    -165                       1.6909626
                    -160                       1.5813654
                    -155                       1.4401175
                    -150                       1.2698712
                    -145                       1.0739237
                    -140                        0.856284
                    -135                      0.62174606
                    -130                      0.37595857
                    -125                      0.12547093
                    -120                     -0.12227389
                    -115                     -0.35903911
                    -110                     -0.57603052
                    -105                       -0.764306
                    -100                      -0.9153666
                     -95                      -1.0218873
                     -90                      -1.0784829
                     -85                      -1.0823516
                     -80                      -1.0336507
                     -75                     -0.93548192
                     -70                     -0.79350389
                     -65                      -0.6152713
                     -60                     -0.40945806
                     -55                     -0.18511942
                     -50                     0.048903084
                     -45                      0.28439278
                     -40                      0.51399412
                     -35                      0.73131074
                     -30                      0.93090939
                     -25                       1.1082691
                     -20                        1.259705
                     -15                       1.3822869
                     -10                       1.4737636
                      -5                        1.532499
                       0                        1.557423
                       5                       1.5479641
                      10                       1.5041583
                      15                       1.4264659
                      20                       1.3159011
                      25                        1.174038
                      30                       1.0030627
                      35                      0.80584728
                      40                      0.58604494
                      45                      0.34820181
                      50                     0.097876229
                      55                     -0.15825585
                      60                     -0.41234501
                      65                     -0.65541482
                      70                     -0.87757713
                      75                      -1.0684817
                      80                       -1.218035
                      85                      -1.3173524
                      90                      -1.3598081
                      95                      -1.3419509
                     100                      -1.2640569
                     105                      -1.1301151
                     110                     -0.94728189
                     115                     -0.72495074
                     120                     -0.47369057
                     125                     -0.20428105
                     130                     0.073018401
                     135                      0.34892864
                     140                      0.61537404
                     145                      0.86553398
                     150                       1.0937893
                     155                       1.2956165
                     160                       1.4674657
                     165                       1.6066433
                     170                       1.7112104
                     175                       1.7798996
                     180                       1.8120047

