        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.9474749
                    -175                       1.9661789
                    -170                       1.9765267
                    -165                       1.9787534
                    -160                       1.9733407
                    -155                       1.9609998
                    -150                       1.9426482
                    -145                       1.9193808
                    -140                       1.8924355
                    -135                       1.8631547
                    -130                       1.8329426
                    -125                       1.8032203
                    -120                       1.7753786
                    -115                       1.7507315
                    -110                       1.7304704
                    -105                       1.7156219
                    -100                       1.7070103
                     -95                       1.7052261
                     -90                       1.7106035
                     -85                       1.7232072
                     -80                       1.7428233
                     -75                       1.7689725
                     -70                        1.800921
                     -65                       1.8377072
                     -60                        1.878174
                     -55                       1.9210084
                     -50                       1.9647855
                     -45                       2.0080153
                     -40                       2.0491908
                     -35                       2.0868349
                     -30                        2.119546
                     -25                       2.1460396
                     -20                        2.165186
                     -15                       2.1760429
                     -10                       2.1778821
                      -5                       2.1702109
                       0                       2.1527871
                       5                       2.1256105
                      10                       2.0889696
                      15                       2.0434091
                      20                       1.9897149
                      25                        1.928906
                      30                        1.862212
                      35                       1.7910464
                      40                       1.7169726
                      45                       1.6416662
                      50                       1.5668717
                      55                        1.494356
                      60                        1.425859
                      65                       1.3630426
                      70                       1.3074402
                      75                       1.2604083
                      80                       1.2230819
                      85                       1.1963362
                      90                       1.1807589
                      95                       1.1766199
                     100                       1.1838755
                     105                       1.2021615
                     110                       1.2308086
                     115                       1.2688671
                     120                       1.3151406
                     125                       1.3682284
                     130                       1.4265736
                     135                       1.4885148
                     140                       1.5523397
                     145                       1.6163384
                     150                       1.6788539
                     155                       1.7383296
                     160                       1.7933515
                     165                       1.8426849
                     170                       1.8853043
                     175                       1.9204171
                     180                       1.9474749

