        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.0435624
                    -175                       2.0516378
                    -170                       1.9743004
                    -165                       1.8118501
                    -160                       1.5647019
                    -155                        1.233349
                    -150                      0.81831992
                    -145                      0.32015222
                    -140                     -0.26057289
                    -135                     -0.92305298
                    -130                      -1.6657835
                    -125                      -2.4854711
                    -120                      -3.3747836
                    -115                      -4.3179895
                    -110                      -5.2831895
                    -105                      -6.2105478
                    -100                      -7.0007157
                     -95                      -7.5199809
                     -90                      -7.6465743
                     -85                      -7.3452889
                     -80                      -6.6940419
                     -75                       -5.827895
                     -70                      -4.8694236
                     -65                      -3.9010671
                     -60                      -2.9697109
                     -55                      -2.0994659
                     -50                      -1.3019156
                     -45                     -0.58235359
                     -40                     0.056848907
                     -35                      0.61455006
                     -30                       1.0900444
                     -25                       1.4827305
                     -20                       1.7920052
                     -15                       2.0172616
                     -10                       2.1579272
                      -5                       2.2135081
                       0                       2.1836229
                       5                       2.0679941
                      10                       1.8665135
                      15                       1.5790869
                      20                       1.2056208
                      25                      0.74588898
                      30                      0.19937295
                      35                     -0.43493829
                      40                      -1.1587777
                      45                      -1.9748249
                      50                      -2.8868326
                      55                      -3.8994171
                      60                      -5.0169304
                      65                      -6.2399986
                      70                      -7.5564167
                      75                      -8.9195476
                      80                      -10.205507
                      85                      -11.164314
                      90                      -11.473352
                      95                      -10.998281
                     100                      -9.9468977
                     105                      -8.6408305
                     110                      -7.2970242
                     115                      -6.0151728
                     120                      -4.8303185
                     125                      -3.7500856
                     130                      -2.7723707
                     135                      -1.8925932
                     140                      -1.1063706
                     145                     -0.41032427
                     150                      0.19783903
                     155                      0.71950127
                     160                       1.1553728
                     165                       1.5057232
                     170                       1.7705762
                     175                       1.9498628
                     180                       2.0435624

