        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.1295566
                    -175                       2.1945025
                    -170                       2.2432304
                    -165                       2.2761487
                    -160                       2.2940177
                    -155                       2.2979229
                    -150                       2.2892438
                    -145                       2.2696179
                    -140                       2.2408981
                    -135                       2.2051049
                    -130                       2.1643724
                    -125                       2.1208877
                    -120                       2.0768256
                    -115                       2.0342791
                    -110                       1.9951886
                    -105                       1.9612714
                    -100                       1.9339561
                     -95                       1.9143251
                     -90                       1.9030692
                     -85                       1.9004585
                     -80                       1.9063246
                     -75                        1.920074
                     -70                       1.9407088
                     -65                       1.9668699
                     -60                       1.9968924
                     -55                       2.0288726
                     -50                       2.0607406
                     -45                        2.090336
                     -40                       2.1154823
                     -35                       2.1340582
                     -30                       2.1440626
                     -25                       2.1436738
                     -20                       2.1313008
                     -15                       2.1056275
                     -10                       2.0656503
                      -5                        2.010709
                       0                       1.9405122
                       5                       1.8551817
                      10                       1.7551663
                      15                       1.6414095
                      20                       1.5152451
                      25                       1.3784242
                      30                        1.233107
                      35                       1.0818448
                      40                      0.92755038
                      45                      0.77345331
                      50                      0.62303754
                      55                      0.47995803
                      60                       0.3479348
                      65                      0.23062479
                      70                      0.13147476
                      75                     0.053562795
                      80                  -0.00056066686
                      85                    -0.029017627
                      90                    -0.030714243
                      95                    -0.005425561
                     100                     0.046204268
                     105                      0.12268786
                     110                      0.22178553
                     115                      0.34063385
                     120                      0.47589943
                     125                      0.62394231
                     130                       0.7809749
                     135                      0.94320604
                     140                       1.1069637
                     145                        1.268794
                     150                       1.4255367
                     155                         1.57438
                     160                       1.7128969
                     165                       1.8390677
                     170                       1.9512909
                     175                       2.0483857
                     180                       2.1295566

