        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.5964473
                    -175                       1.5812302
                    -170                       1.5162857
                    -165                       1.4008576
                    -160                       1.2343246
                    -155                       1.0162175
                    -150                      0.74627506
                    -145                      0.42455957
                    -140                     0.051662507
                    -135                     -0.37095103
                    -130                     -0.84038797
                    -125                      -1.3514671
                    -120                      -1.8954452
                    -115                      -2.4582624
                    -110                      -3.0184271
                    -105                       -3.545142
                    -100                      -3.9981342
                     -95                      -4.3314948
                     -90                      -4.5032163
                     -85                       -4.488391
                     -80                       -4.288902
                     -75                      -3.9327308
                     -70                       -3.463226
                     -65                       -2.926084
                     -60                        -2.36054
                     -55                      -1.7961775
                     -50                      -1.2534333
                     -45                     -0.74556082
                     -40                     -0.28071681
                     -35                      0.13634604
                     -30                      0.50306347
                     -25                      0.81824337
                     -20                       1.0815404
                     -15                       1.2931286
                     -10                       1.4535047
                      -5                       1.5633743
                       0                        1.623594
                       5                       1.6351081
                      10                       1.5990851
                      15                       1.5167773
                      20                       1.3896499
                      25                       1.2194332
                      30                       1.0082181
                      35                      0.75859174
                      40                      0.47382245
                      45                      0.15810837
                      50                      -0.1831018
                      55                     -0.54271698
                      60                      -0.9115681
                      65                      -1.2780044
                      70                      -1.6276724
                      75                      -1.9437168
                      80                      -2.2076971
                      85                      -2.4014286
                      90                      -2.5096643
                      95                      -2.5229128
                     100                      -2.4396445
                     105                       -2.266618
                     110                      -2.0174276
                     115                      -1.7098077
                     120                       -1.362758
                     125                     -0.99430452
                     130                     -0.62019783
                     135                     -0.25343949
                     140                     0.095644122
                     145                       0.4190521
                     150                       0.7106721
                     155                      0.96586073
                     160                        1.181086
                     165                       1.3536424
                     170                       1.4814329
                     175                       1.5628065
                     180                       1.5964473

