        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.0007634
                    -175                       2.0027668
                    -170                       1.9194053
                    -165                       1.7512831
                    -160                       1.4991632
                    -155                       1.1639519
                    -150                      0.74668431
                    -145                      0.24853619
                    -140                     -0.32909121
                    -135                      -0.9843257
                    -130                        -1.71426
                    -125                       -2.513782
                    -120                      -3.3733048
                    -115                      -4.2746354
                    -110                      -5.1841342
                    -105                      -6.0433598
                    -100                      -6.7617727
                     -95                      -7.2249153
                     -90                      -7.3337011
                     -85                      -7.0606995
                     -80                      -6.4689475
                     -75                      -5.6706442
                     -70                      -4.7729171
                     -65                      -3.8524692
                     -60                      -2.9560836
                     -55                      -2.1098351
                     -50                      -1.3275907
                     -45                     -0.61663849
                     -40                     0.019066478
                     -35                      0.57716889
                     -30                       1.0560428
                     -25                       1.4543875
                     -20                       1.7710653
                     -15                       2.0050565
                     -10                       2.1554665
                      -5                        2.221547
                       0                        2.202712
                       5                       2.0985099
                      10                       1.9086981
                      15                       1.6330539
                      20                        1.271363
                      25                      0.82327362
                      30                      0.28812165
                      35                     -0.33529083
                      40                      -1.0489607
                      45                      -1.8559697
                      50                      -2.7607195
                      55                      -3.7689243
                      60                      -4.8868597
                      65                      -6.1185961
                      70                      -7.4580607
                      75                      -8.8687348
                      80                      -10.239091
                      85                      -11.318567
                      90                      -11.741574
                      95                      -11.310478
                     100                      -10.230651
                     105                      -8.8672203
                     110                       -7.467223
                     115                      -6.1398527
                     120                      -4.9206194
                     125                      -3.8152656
                     130                      -2.8196736
                     135                      -1.9276258
                     140                      -1.1334983
                     145                     -0.43298113
                     150                       0.1769269
                     155                      0.69815902
                     160                       1.1318677
                     165                       1.4786894
                     170                       1.7389642
                     175                       1.9129081
                     180                       2.0007634

