        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.4514769
                    -175                       1.4161996
                    -170                         1.36769
                    -165                        1.306891
                    -160                       1.2351111
                    -155                       1.1539904
                    -150                       1.0654588
                    -145                        0.971685
                    -140                      0.87501964
                    -135                      0.77793258
                    -130                      0.68294621
                    -125                      0.59256608
                    -120                      0.50921026
                    -115                      0.43513897
                    -110                      0.37238605
                    -105                      0.32269474
                    -100                      0.28745983
                     -95                       0.2676795
                     -90                      0.26391926
                     -85                       0.2762938
                     -80                      0.30445311
                     -75                      0.34760457
                     -70                      0.40453813
                     -65                      0.47366989
                     -60                      0.55309711
                     -55                      0.64066162
                     -50                      0.73401831
                     -45                      0.83070582
                     -40                      0.92821697
                     -35                       1.0240674
                     -30                       1.1158608
                     -25                       1.2013504
                     -20                       1.2784955
                     -15                       1.3455123
                     -10                       1.4009187
                      -5                       1.4435718
                       0                       1.4726975
                       5                       1.4879963
                      10                       1.4893853
                      15                       1.4772977
                      20                       1.4525422
                      25                       1.4162966
                      30                       1.3700765
                      35                       1.3156938
                      40                       1.2552052
                      45                       1.1908523
                      50                       1.1249946
                      55                       1.0600355
                      60                      0.99834449
                      65                      0.94217674
                      70                      0.89359331
                      75                      0.85438453
                      80                      0.82600072
                      85                      0.80949364
                      90                      0.80547301
                      95                      0.81408121
                     100                      0.83498202
                     105                      0.86737991
                     110                      0.91005151
                     115                        0.961396
                     120                       1.0194994
                     125                       1.0822083
                     130                       1.1472094
                     135                       1.2121107
                     140                       1.2745213
                     145                       1.3321269
                     150                       1.3827606
                     155                       1.4244652
                     160                       1.4555491
                     165                       1.4746329
                     170                       1.4806869
                     175                       1.4730598
                     180                       1.4514769

