        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.8336361
                    -175                       1.8609088
                    -170                       1.8565884
                    -165                       1.8220107
                    -160                       1.7591437
                    -155                       1.6705912
                    -150                       1.5595607
                    -145                       1.4298222
                    -140                        1.285656
                    -135                       1.1317843
                    -130                      0.97328441
                    -125                      0.81547865
                    -120                      0.66379844
                    -115                       0.5236198
                    -110                      0.40007212
                    -105                      0.29782565
                    -100                      0.22086885
                     -95                      0.17229313
                     -90                      0.15410623
                     -85                      0.16709941
                     -80                      0.21077727
                     -75                      0.28337649
                     -70                      0.38196554
                     -65                      0.50260933
                     -60                      0.64058421
                     -55                      0.79061772
                     -50                      0.94712984
                     -45                       1.1044577
                     -40                       1.2570518
                     -35                       1.3996379
                     -30                       1.5273459
                     -25                       1.6358062
                     -20                       1.7212211
                     -15                       1.7804153
                     -10                       1.8108705
                      -5                       1.8107498
                       0                        1.778866
                       5                       1.7149306
                      10                       1.6191276
                      15                        1.492481
                      20                       1.3367411
                      25                        1.154403
                      30                      0.94871576
                      35                      0.72369079
                      40                      0.48410337
                      45                      0.23548226
                      50                    -0.015924615
                      55                     -0.26322363
                      60                     -0.49900723
                      65                     -0.71556424
                      70                     -0.90518417
                      75                      -1.0605578
                      80                       -1.175253
                      85                      -1.2442174
                      90                      -1.2642312
                      95                      -1.2342255
                     100                      -1.1554152
                     105                      -1.0311765
                     110                     -0.86673646
                     115                     -0.66871646
                     120                     -0.44461904
                     125                      -0.2023358
                     130                     0.050270055
                     135                      0.30568211
                     140                       0.5569502
                     145                      0.79782575
                     150                       1.0228338
                     155                       1.2273024
                     160                        1.407365
                     165                       1.5599497
                     170                       1.6827618
                     175                       1.7742639
                     180                       1.8336361

