        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.2810503
                    -175                       2.2377614
                    -170                       2.1646935
                    -165                       2.0630641
                    -160                       1.9347978
                    -155                       1.7824794
                    -150                       1.6093377
                    -145                       1.4192207
                    -140                       1.2165567
                    -135                       1.0062978
                    -130                      0.79383905
                    -125                      0.58491015
                    -120                      0.38543377
                    -115                      0.20134909
                    -110                     0.038401751
                    -105                    -0.098093526
                    -100                     -0.20350495
                     -95                     -0.27413143
                     -90                     -0.30742246
                     -85                     -0.30214455
                     -80                      -0.2584722
                     -75                     -0.17799099
                     -70                    -0.063606561
                     -65                     0.080625715
                     -60                      0.24973184
                     -55                      0.43808406
                     -50                      0.63967263
                     -45                      0.84836173
                     -40                       1.0581139
                     -35                       1.2631746
                     -30                       1.4582156
                     -25                       1.6384389
                     -20                       1.7996491
                     -15                       1.9382985
                     -10                        2.051513
                      -5                       2.1371043
                       0                       2.1935785
                       5                       2.2200738
                      10                       2.2165327
                      15                       2.1834809
                      20                       2.1221446
                      25                       2.0344208
                      30                        1.922874
                      35                       1.7907291
                      40                       1.6418582
                      45                       1.4807555
                      50                       1.3124903
                      55                       1.1426288
                      60                      0.97711351
                      65                       0.8220872
                      70                      0.68365719
                      75                      0.56760099
                      80                      0.47902976
                      85                      0.42204075
                      90                      0.39940458
                      95                      0.41232711
                     100                      0.46034812
                     105                      0.54137129
                     110                      0.65183747
                     115                      0.78700358
                     120                      0.94128172
                     125                       1.1085905
                     130                       1.2826791
                     135                       1.4573991
                     140                       1.6269158
                     145                       1.7858591
                     150                       1.9294244
                     155                       2.0534351
                     160                       2.1543767
                     165                       2.2294137
                     170                       2.2763959
                     175                       2.2938592
                     180                       2.2810503

