        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.1610322
                    -175                       2.2125624
                    -170                       2.2226256
                    -165                        2.193324
                    -160                       2.1271646
                    -155                       2.0271536
                    -150                       1.8969031
                    -145                       1.7407457
                    -140                        1.563847
                    -135                       1.3723018
                    -130                       1.1731852
                    -125                      0.97452029
                    -120                      0.78511544
                    -115                       0.6142246
                    -110                      0.47100357
                    -105                      0.36378248
                    -100                      0.29924063
                     -95                      0.28163628
                     -90                       0.3122722
                     -85                       0.3893437
                     -80                      0.50819608
                     -75                      0.66194519
                     -70                       0.8422691
                     -65                       1.0402067
                     -60                       1.2468269
                     -55                        1.453704
                     -50                       1.6531955
                     -45                       1.8385592
                     -40                       2.0039552
                     -35                       2.1443815
                     -30                       2.2555749
                     -25                       2.3339029
                     -20                       2.3762587
                     -15                       2.3799666
                     -10                       2.3427005
                      -5                       2.2624151
                       0                       2.1372895
                       5                       1.9657488
                      10                       1.7461687
                      15                       1.4772609
                      20                       1.1578134
                      25                      0.78680848
                      30                      0.36353286
                      35                     -0.11220872
                      40                     -0.63971348
                      45                      -1.2167314
                      50                      -1.8383967
                      55                      -2.4955437
                      60                      -3.1722274
                      65                      -3.8425042
                      70                      -4.4672941
                      75                      -4.9937362
                      80                      -5.3611988
                      85                      -5.5169181
                      90                      -5.4364669
                      95                      -5.1352765
                     100                      -4.6610258
                     105                      -4.0738932
                     110                      -3.4290097
                     115                      -2.7683848
                     120                      -2.1204596
                     125                      -1.5029705
                     130                       -0.926268
                     135                     -0.39598451
                     140                      0.08511642
                     145                      0.51595517
                     150                      0.89641344
                     155                       1.2269117
                     160                       1.5081745
                     165                       1.7411111
                     170                       1.9267673
                     175                       2.0663201
                     180                       2.1610322

