        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.3383535
                    -175                       2.4704286
                    -170                       2.5262546
                    -165                       2.5074675
                    -160                       2.4160503
                    -155                        2.254419
                    -150                       2.0255396
                    -145                       1.7330995
                    -140                        1.381771
                    -135                       0.9776133
                    -130                      0.52866596
                    -125                     0.045783135
                    -120                     -0.45628901
                    -115                     -0.95771945
                    -110                      -1.4326824
                    -105                      -1.8495443
                    -100                       -2.173303
                     -95                      -2.3711133
                     -90                      -2.4201011
                     -85                      -2.3142635
                     -80                      -2.0664807
                     -75                      -1.7043397
                     -70                      -1.2623979
                     -65                     -0.77496542
                     -60                     -0.27174358
                     -55                        0.223644
                     -50                      0.69330795
                     -45                       1.1240046
                     -40                       1.5059526
                     -35                       1.8318349
                     -30                       2.0960517
                     -25                       2.2941988
                     -20                       2.4227175
                     -15                       2.4786643
                     -10                        2.459558
                      -5                       2.3632704
                       0                       2.1879388
                       5                       1.9319972
                      10                       1.5936221
                      15                       1.1712576
                      20                      0.66301021
                      25                       0.0665002
                      30                     -0.62149582
                      35                      -1.4055566
                      40                      -2.2923591
                      45                      -3.2917755
                      50                      -4.4185262
                      55                      -5.6947257
                      60                      -7.1538642
                      65                       -8.846963
                      70                      -10.850858
                      75                      -13.269861
                      80                       -16.15549
                      85                      -18.882581
                      90                      -18.940101
                      95                      -16.272614
                     100                      -13.411754
                     105                      -11.012964
                     110                      -9.0281152
                     115                      -7.3518304
                     120                       -5.906075
                     125                       -4.638983
                     130                      -3.5165528
                     135                      -2.5164262
                     140                      -1.6238492
                     145                     -0.82908003
                     150                     -0.12569858
                     155                       0.4905221
                     160                       1.0223854
                     165                       1.4718052
                     170                       1.8401813
                     175                       2.1286661
                     180                       2.3383535

