        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.8386679
                    -175                       1.7925311
                    -170                       1.7262879
                    -165                       1.6409863
                    -160                       1.5381934
                    -155                       1.4199795
                    -150                       1.2888935
                    -145                       1.1479282
                    -140                       1.0004735
                    -135                      0.85025547
                    -130                      0.70125734
                    -125                      0.55762085
                    -120                      0.42352521
                    -115                      0.30304435
                    -110                      0.19998556
                    -105                      0.11771727
                    -100                     0.058997812
                     -95                     0.025820912
                     -90                     0.019294808
                     -85                     0.039573251
                     -80                     0.085834055
                     -75                      0.15633672
                     -70                      0.24852373
                     -65                      0.35916776
                     -60                      0.48454457
                     -55                      0.62061412
                     -50                      0.76319473
                     -45                       0.9081197
                     -40                       1.0513703
                     -35                       1.1891834
                     -30                       1.3181352
                     -25                       1.4352034
                     -20                       1.5378132
                     -15                       1.6238685
                     -10                       1.6917729
                      -5                       1.7404423
                       0                       1.7693101
                       5                       1.7784305
                      10                       1.7681337
                      15                       1.7394027
                      20                       1.6936673
                      25                       1.6328018
                      30                       1.5590874
                      35                       1.4751644
                      40                       1.3839745
                      45                       1.2886915
                      50                       1.1926406
                      55                       1.0992061
                      60                       1.0117282
                      65                      0.93339177
                      70                      0.86711056
                      75                      0.81541107
                      80                      0.78032411
                      85                      0.76329099
                      90                      0.76509236
                      95                      0.78580747
                     100                      0.82480021
                     105                      0.88075125
                     110                      0.95171525
                     115                       1.0352077
                     120                        1.128312
                     125                       1.2277987
                     130                       1.3302481
                     135                       1.4321708
                     140                       1.5301191
                     145                       1.6207882
                     150                       1.7011034
                     155                       1.7682952
                     160                       1.8199608
                     165                       1.8541146
                     170                       1.8692276
                     175                       1.8642579
                     180                       1.8386679

