        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                        2.092035
                    -175                       2.1341384
                    -170                       2.1680985
                    -165                       2.1939936
                    -160                       2.2121227
                    -155                       2.2229893
                    -150                       2.2272792
                    -145                       2.2258341
                    -140                       2.2196204
                    -135                       2.2096952
                    -130                       2.1971691
                    -125                       2.1831675
                    -120                       2.1687919
                    -115                       2.1550809
                    -110                       2.1429741
                    -105                       2.1332783
                    -100                       2.1266391
                     -95                       2.1235172
                     -90                       2.1241716
                     -85                       2.1286506
                     -80                       2.1367875
                     -75                       2.1482093
                     -70                       2.1623482
                     -65                       2.1784619
                     -60                       2.1956597
                     -55                       2.2129342
                     -50                       2.2291962
                     -45                       2.2433121
                     -40                       2.2541438
                     -35                       2.2605867
                     -30                       2.2616085
                     -25                       2.2562845
                     -20                         2.24383
                     -15                       2.2236294
                     -10                       2.1952599
                      -5                       2.1585108
                       0                       2.1133972
                       5                       2.0601281
                      10                       1.9992472
                      15                       1.9314483
                      20                       1.8576672
                      25                       1.7790437
                      30                       1.6968995
                      35                       1.6127097
                      40                       1.5280688
                      45                       1.4446527
                      50                       1.3641756
                      55                       1.2883444
                      60                       1.2188112
                      65                       1.1571254
                      70                       1.1046868
                      75                       1.0627022
                      80                       1.0321466
                      85                       1.0137308
                      90                       1.0078804
                      95                       1.0147111
                     100                       1.0340388
                     105                       1.0653761
                     110                       1.1079515
                     115                       1.1607344
                     120                       1.2224693
                     125                       1.2917161
                     130                       1.3668956
                     135                       1.4463372
                     140                       1.5283283
                     145                       1.6111628
                     150                       1.6931868
                     155                       1.7728416
                     160                        1.848702
                     165                       1.9195082
                     170                       1.9841937
                     175                       2.0419051
                     180                        2.092035

