        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                        1.914807
                    -175                       1.9113341
                    -170                        1.878428
                    -165                        1.815505
                    -160                       1.7227191
                    -155                       1.6009068
                    -150                       1.4516294
                    -145                       1.2772252
                    -140                        1.080874
                    -135                      0.86666848
                    -130                      0.63968522
                    -125                      0.40603625
                    -120                      0.17287392
                    -115                    -0.051692115
                    -110                     -0.25881394
                    -105                     -0.43930531
                    -100                     -0.58424289
                     -95                     -0.68573801
                     -90                     -0.73777802
                     -85                     -0.73697292
                     -80                     -0.68302608
                     -75                     -0.57879648
                     -70                     -0.42993324
                     -65                     -0.24418302
                     -60                    -0.030544228
                     -55                       0.2015545
                     -50                      0.44292689
                     -45                      0.68509993
                     -40                      0.92058935
                     -35                       1.1430196
                     -30                        1.347137
                     -25                       1.5287613
                     -20                       1.6847064
                     -15                       1.8126935
                     -10                       1.9112675
                      -5                       1.9797223
                       0                       2.0180532
                       5                       2.0268334
                      10                       2.0072582
                      15                       1.9610537
                      20                       1.8904312
                      25                       1.7980494
                      30                        1.686968
                      35                       1.5605977
                      40                       1.4226441
                      45                       1.2770459
                      50                       1.1279053
                      55                      0.97941138
                      60                      0.83575472
                      65                      0.70103499
                      70                      0.57916067
                      75                      0.47374266
                      80                       0.3879838
                      85                      0.32456773
                      90                      0.28555328
                      95                      0.27227571
                     100                      0.28527421
                     105                      0.32424117
                     110                      0.38800792
                     115                      0.47456913
                     120                      0.58114698
                     125                      0.70429161
                     130                      0.84001057
                     135                      0.98391718
                     140                       1.1313869
                     145                       1.2777116
                     150                       1.4182423
                     155                       1.5485168
                     160                       1.6643663
                     165                       1.7620031
                     170                       1.8380894
                     175                       1.8897896
                     180                        1.914807

