        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.0712969
                    -175                       2.0738372
                    -170                       2.0632872
                    -165                       2.0396493
                    -160                       2.0032842
                    -155                       1.9549391
                    -150                       1.8957572
                    -145                       1.8272747
                    -140                       1.7514019
                    -135                       1.6703878
                    -130                       1.5867641
                    -125                       1.5032675
                    -120                       1.4227412
                    -115                       1.3480158
                    -110                       1.2817764
                    -105                       1.2264225
                    -100                       1.1839334
                     -95                       1.1557499
                     -90                       1.1426871
                     -85                       1.1448861
                     -80                       1.1618152
                     -75                       1.1923084
                     -70                       1.2346533
                     -65                       1.2867035
                     -60                       1.3460083
                     -55                       1.4099475
                     -50                       1.4758604
                     -45                       1.5411598
                     -40                       1.6034289
                     -35                       1.6604969
                     -30                        1.710495
                     -25                       1.7518938
                     -20                       1.7835245
                     -15                       1.8045861
                     -10                       1.8146411
                      -5                       1.8136012
                       0                       1.8017157
                       5                       1.7795284
                      10                       1.7478144
                      15                       1.7076417
                      20                       1.6602563
                      25                       1.6070696
                      30                       1.5496231
                      35                        1.489554
                      40                        1.428561
                      45                       1.3683692
                      50                       1.3106942
                      55                       1.2572042
                      60                         1.20948
                      65                       1.1689732
                      70                       1.1369641
                      75                       1.1145208
                      80                       1.1024627
                      85                       1.1013305
                      90                       1.1113663
                      95                       1.1325016
                     100                       1.1643609
                     105                       1.2062759
                     110                       1.2573089
                     115                       1.3162844
                     120                       1.3818259
                     125                       1.4523956
                     130                       1.5263339
                     135                       1.6018979
                     140                       1.6772981
                     145                       1.7507328
                     150                       1.8204216
                     155                       1.8846383
                     160                       1.9417439
                     165                       1.9902219
                     170                       2.0287137
                     175                        2.056057
                     180                       2.0712969

